id,col_15min,dist2coast,lat,lat_15min,lon,lon_15min,rivwth,row_15min,uparea
2220,1370,5888.0,69.6220855713,69.625,162.574584961,162.625,10.0,81,1922789248.0
2226,1379,3927.0,69.5620803833,69.625,165.118743896,164.875,10.0,81,1469406080.0
2227,1380,0.0,69.5845794678,69.625,165.187088013,165.125,10.0,81,1469406080.0
2253,183,0.0,69.2570800781,69.375,-134.202087402,-134.125,30.0,82,8054550528.0
2259,192,0.0,69.3587493896,69.375,-131.992080688,-131.875,19.0,82,6847094272.0
2264,197,4392.0,69.4754180908,69.375,-130.58291626,-130.625,10.0,82,2364505344.0
2267,224,3931.0,69.3379135132,69.375,-123.752914429,-123.875,31.0,82,14981599232.0
2269,226,0.0,69.4212493896,69.375,-123.413749695,-123.375,10.0,82,3190308608.0
2274,242,0.0,69.2970809937,69.375,-119.318748474,-119.375,11.0,82,3713739264.0
2281,262,0.0,69.2962493896,69.375,-114.433746338,-114.375,10.0,82,1513725952.0
2284,293,0.0,69.4595794678,69.375,-106.712081909,-106.625,28.0,82,15095537664.0
2285,294,3930.0,69.3954162598,69.375,-106.29208374,-106.375,10.0,82,5809639424.0
2291,326,4393.0,69.4654159546,69.375,-98.3979187012,-98.375,10.0,82,1275450752.0
2298,346,2779.0,69.3870849609,69.375,-93.3345794678,-93.375,20.0,82,5168923136.0
2303,382,1969.0,69.0270843506,69.375,-84.5137481689,-84.375,10.0,82,1075958400.0
2311,416,0.0,69.3712463379,69.375,-75.9537506104,-75.875,32.0,82,6811787776.0
2312,443,0.0,69.2620849609,69.375,-69.2379150391,-69.125,10.0,82,1297926912.0
2323,793,1966.0,69.2762527466,69.375,18.4987506866,18.375,45.0,82,5833018368.0
2333,849,1965.0,69.4129180908,69.375,32.2554168701,32.375,15.0,82,1694822528.0
2335,851,1966.0,69.2895812988,69.375,32.8329162598,32.875,10.0,82,1101984512.0
2349,979,0.0,69.2629165649,69.375,64.9304199219,64.875,85.0,82,16636230656.0
2352,1010,0.0,69.4262466431,69.375,72.532081604,72.625,34.0,82,5830334976.0
2354,1023,1966.0,69.2570800781,69.375,75.8304138184,75.875,10.0,82,1470505984.0
2356,1362,0.0,69.2287521362,69.375,161.042922974,160.625,10.0,82,3144445952.0
2358,1365,0.0,69.3570861816,69.375,161.459579468,161.375,836.0,82,6.52988055552e+11
2361,1386,3928.0,69.4929199219,69.375,166.515411377,166.625,47.0,82,15065598976.0
2365,1403,1965.0,69.3879165649,69.375,170.804595947,170.875,11.0,82,2360696320.0
2368,1433,7084.0,69.4287490845,69.375,178.336242676,178.375,10.0,82,1456084864.0
2374,166,1966.0,69.2287521362,69.125,-138.451248169,-138.375,14.0,83,4939740672.0
2377,195,1968.0,69.1179199219,69.125,-131.015411377,-131.125,14.0,83,4091372800.0
2378,196,7096.0,69.0887527466,69.125,-130.888748169,-130.875,21.0,83,6051885568.0
2379,198,4394.0,69.4120864868,69.125,-130.627075195,-130.375,10.0,83,2364505344.0
2380,242,0.0,69.2987518311,69.125,-119.293746948,-119.375,11.0,83,3713739264.0
2382,246,0.0,69.1387481689,69.125,-118.446243286,-118.375,12.0,83,3253351680.0
2384,264,1966.0,69.2479171753,69.125,-113.868743896,-113.875,10.0,83,1579976064.0
2385,265,3937.0,69.0437469482,69.125,-113.51625061,-113.625,10.0,83,1869168768.0
2388,291,1967.0,69.1687469482,69.125,-107.098747253,-107.125,10.0,83,2350630656.0
2391,299,2783.0,69.1229171753,69.125,-105.002914429,-105.125,10.0,83,1564018048.0
2403,334,0.0,69.0779190063,69.125,-96.1920852661,-96.375,10.0,83,1151636864.0
2404,335,0.0,69.0379180908,69.125,-96.1245803833,-96.125,10.0,83,1151636864.0
2417,381,2784.0,69.0120849609,69.125,-84.5112457275,-84.625,10.0,83,1075958400.0
2418,391,0.0,69.2379150391,69.125,-82.2462463379,-82.125,21.0,83,2831337216.0
2443,852,0.0,69.0529174805,69.125,33.0654182434,33.125,115.0,83,24803942400.0
2448,860,6223.0,69.1237487793,69.125,35.1387519836,35.125,14.0,83,1920172544.0
2469,1019,2783.0,69.1079177856,69.125,74.7720794678,74.875,14.0,83,1975861120.0
2471,1024,1967.0,69.2087478638,69.125,76.2029190063,76.125,18.0,83,2994896640.0
2473,1027,1968.0,69.0429153442,69.125,76.8862533569,76.875,37.0,83,6772248064.0
2474,1364,0.0,69.2220840454,69.125,161.080413818,161.125,10.0,83,3144445952.0
2480,1404,0.0,69.0479125977,69.125,171.055419922,171.125,14.0,83,3059190272.0
2481,1437,1966.0,69.2479171753,69.125,179.311248779,179.375,21.0,83,3488271360.0
2487,4,0.0,68.7720794678,68.875,-178.934570312,-178.875,33.0,84,5681438720.0
2493,61,0.0,68.9195861816,68.875,-164.622909546,-164.625,10.0,84,1429899264.0
2495,168,1969.0,68.9495849609,68.875,-137.282073975,-137.875,10.0,84,2484451584.0
2496,171,3940.0,68.9279174805,68.875,-137.105407715,-137.125,14.0,84,3647770880.0
2499,176,0.0,68.8095855713,68.875,-135.777084351,-135.875,13.0,84,3425319424.0
2503,249,0.0,68.9929199219,68.875,-117.736251831,-117.625,10.0,84,1066208128.0
2505,251,0.0,68.8970794678,68.875,-117.113754272,-117.125,10.0,84,1640899840.0
2509,255,1971.0,68.8154144287,68.875,-116.107086182,-116.125,10.0,84,1124071808.0
2518,283,0.0,68.8570861816,68.875,-108.624580383,-109.125,17.0,84,8110896640.0
2520,285,2785.0,68.9512481689,68.875,-108.598747253,-108.625,17.0,84,8110896640.0
2556,346,0.0,68.6329193115,68.875,-93.4170837402,-93.375,29.0,84,7695142400.0
2564,390,0.0,68.8929138184,68.875,-82.0037460327,-82.375,10.0,84,1372638976.0
2577,419,0.0,68.9479141235,68.875,-75.0370788574,-75.125,31.0,84,5746278400.0
2595,867,1970.0,68.9179153442,68.875,36.8312492371,36.875,11.0,84,1099376512.0
2597,869,1971.0,68.7695846558,68.875,37.3079185486,37.375,18.0,84,2272444160.0
2621,996,0.0,68.9312515259,68.875,69.0812530518,69.125,69.0,84,14824393728.0
2622,997,4407.0,68.8220825195,68.875,69.1295852661,69.375,69.0,84,14824393728.0
2626,1020,0.0,68.907081604,68.875,75.5520858765,75.125,14.0,84,1751012352.0
2627,1022,0.0,68.9229125977,68.875,75.6729125977,75.625,14.0,84,1751012352.0
2634,1400,3943.0,68.7779159546,68.875,170.035415649,170.125,28.0,84,6559973888.0
2635,1401,0.0,68.8237533569,68.875,170.42124939,170.375,46.0,84,12726881280.0
2636,1402,0.0,68.907081604,68.875,170.642913818,170.625,53.0,84,16026761216.0
2638,5,0.0,68.6079177856,68.625,-178.532073975,-178.625,10.0,85,1644016640.0
2642,178,0.0,68.6629180908,68.625,-135.211242676,-135.375,1446.0,85,1.77336732877e+12
2643,179,0.0,68.6820831299,68.625,-135.177078247,-135.125,1446.0,85,1.77336732877e+12
2655,276,1973.0,68.6245803833,68.625,-110.847915649,-110.875,10.0,85,1378614912.0
2676,331,1973.0,68.6037521362,68.625,-97.0912475586,-97.125,10.0,85,1192822016.0
2681,346,5921.0,68.5645828247,68.625,-93.4479141235,-93.375,29.0,85,7695142400.0
2682,347,2790.0,68.6312484741,68.625,-93.3570785522,-93.125,29.0,85,7695142400.0
2683,355,0.0,68.6412506104,68.625,-90.5270843506,-91.125,10.0,85,1423669248.0
2684,357,1973.0,68.6154174805,68.625,-90.5620803833,-90.625,10.0,85,1423669248.0
2686,360,1973.0,68.5354156494,68.625,-89.8129119873,-89.875,12.0,85,1821847424.0
2693,391,1973.0,68.5412521362,68.625,-82.2037506104,-82.125,31.0,85,5933054976.0
2704,441,0.0,68.5912475586,68.625,-68.8237457275,-69.625,13.0,85,1587143936.0
2705,444,0.0,68.7362518311,68.625,-68.952911377,-68.875,13.0,85,1587143936.0
2706,446,0.0,68.5645828247,68.625,-68.4370803833,-68.375,10.0,85,1170000128.0
2721,871,5580.0,68.6220855713,68.625,37.7537498474,37.875,14.0,85,1755194752.0
2738,946,3946.0,68.6029205322,68.625,56.6045837402,56.625,44.0,85,8284717568.0
2751,1011,2789.0,68.6520843506,68.625,73.2437515259,72.875,10.0,85,1170417920.0
2752,1012,2789.0,68.7129135132,68.625,73.0887527466,73.125,10.0,85,1170417920.0
2756,1029,2791.0,68.5170822144,68.625,77.2504196167,77.375,34.0,85,4834210816.0
2759,8,0.0,68.3720855713,68.375,-177.791244507,-177.875,147.0,86,33129375744.0
2760,54,0.0,68.4129180908,68.375,-166.434585571,-166.375,27.0,86,5847637504.0
2789,360,5589.0,68.3337478638,68.375,-89.9512481689,-89.875,43.0,86,10184969216.0
2790,366,0.0,68.3104171753,68.375,-88.3170776367,-88.375,10.0,86,1335296384.0
2796,389,0.0,68.4020843506,68.375,-82.5445785522,-82.625,33.0,86,6664942080.0
2799,418,0.0,68.2737503052,68.375,-75.4929122925,-75.375,10.0,86,1934461568.0
2801,424,1975.0,68.4162521362,68.375,-73.8987503052,-73.875,12.0,86,2240684800.0
2804,428,0.0,68.3929138184,68.375,-73.2712478638,-72.875,12.0,86,2094696320.0
2820,873,3951.0,68.3629150391,68.375,38.3587493896,38.375,10.0,86,1476914176.0
2834,929,1976.0,68.3212509155,68.375,52.3629188538,52.375,15.0,86,2268903168.0
2845,958,0.0,68.3587493896,68.375,59.7112503052,59.625,26.0,86,5315024896.0
2851,994,5930.0,68.2562484741,68.375,68.5912475586,68.625,25.0,86,3963929088.0
2853,996,1976.0,68.3037490845,68.375,68.6312484741,69.125,25.0,86,3963929088.0
2867,260,0.0,68.1787490845,68.125,-114.813751221,-114.875,10.0,87,1544460800.0
2874,293,4424.0,68.1029205322,68.125,-106.711250305,-106.625,10.0,87,2905307136.0
2875,294,1977.0,68.1854171753,68.125,-106.327911377,-106.375,10.0,87,2295987200.0
2876,300,0.0,68.2495803833,68.125,-104.922912598,-104.875,12.0,87,3945143552.0
2888,340,0.0,68.0404205322,68.125,-94.8370819092,-94.875,10.0,87,1392411520.0
2905,428,0.0,68.0212478638,68.125,-72.8870773315,-72.875,17.0,87,2584202496.0
2906,449,0.0,68.1662521362,68.125,-67.5870819092,-67.625,10.0,87,1141191424.0
2918,878,5938.0,68.0079193115,68.125,39.6620826721,39.625,34.0,87,5995289600.0
2924,920,1979.0,68.0537490845,68.125,50.0212516785,50.125,12.0,87,1994348160.0
2930,939,3956.0,68.1437530518,68.125,54.7729187012,54.875,10.0,87,1125099648.0
2931,940,7913.0,68.1079177856,68.125,54.8445854187,55.125,10.0,87,1125099648.0
2932,941,1977.0,68.2237472534,68.125,54.9229164124,55.375,10.0,87,1125099648.0
2934,993,5934.0,68.1412506104,68.125,68.2729187012,68.375,28.0,87,3186668544.0
2935,994,3954.0,68.2070846558,68.125,68.4337463379,68.625,28.0,87,3186668544.0
2945,16,0.0,67.8012466431,67.875,-175.803741455,-175.875,73.0,88,13892107264.0
2948,61,1981.0,67.8012466431,67.875,-164.632919312,-164.625,10.0,88,1729961344.0
2949,64,0.0,67.6762466431,67.875,-164.327911377,-163.875,12.0,88,2402115328.0
2950,256,0.0,67.8979187012,67.875,-115.529586792,-115.875,32.0,88,9792345088.0
2953,259,1981.0,67.7879180908,67.875,-115.147079468,-115.125,119.0,88,50865819648.0
2954,260,0.0,67.8129196167,67.875,-114.790420532,-114.875,10.0,88,1330629248.0
2955,262,0.0,67.7587509155,67.875,-114.41708374,-114.375,15.0,88,3253359616.0
2957,276,1981.0,67.8187484741,67.875,-110.767913818,-110.875,10.0,88,1418702976.0
2958,277,0.0,67.8737487793,67.875,-110.662918091,-110.625,10.0,88,1495388672.0
2964,293,1977.0,68.1704177856,67.875,-106.607910156,-106.625,10.0,88,2905307136.0
2967,307,3961.0,67.8937530518,67.875,-103.062080383,-103.125,17.0,88,6547288576.0
2968,308,0.0,67.8254165649,67.875,-102.752082825,-102.875,10.0,88,1163737600.0
2970,316,1982.0,67.7695846558,67.875,-100.847915649,-100.875,10.0,88,1091275904.0
2985,340,0.0,68.0387496948,67.875,-94.7629165649,-94.875,10.0,88,1392411520.0
3007,453,0.0,67.8737487793,67.875,-66.7462463379,-66.625,10.0,88,1312829184.0
3036,1026,1980.0,67.8770828247,67.875,77.2562484741,76.625,140.0,88,24950167552.0
3038,1029,0.0,67.8812484741,67.875,77.4762496948,77.375,140.0,88,24950167552.0
3039,1030,0.0,67.8195800781,67.875,77.4629211426,77.625,140.0,88,24950167552.0
3041,62,0.0,67.7312469482,67.625,-164.498748779,-164.375,12.0,89,2402115328.0
3044,263,0.0,67.7304153442,67.625,-114.297912598,-114.125,14.0,89,3048292352.0
3045,266,0.0,67.7012481689,67.625,-113.313751221,-113.375,10.0,89,1744723072.0
3050,272,2804.0,67.6704177856,67.625,-111.857086182,-111.875,20.0,89,6013772288.0
3055,282,0.0,67.4762496948,67.625,-108.976249695,-109.375,44.0,89,14284794880.0
3060,311,8176.0,67.6770858765,67.625,-102.136245728,-102.125,22.0,89,9407739904.0
3062,313,0.0,67.6737518311,67.625,-101.543746948,-101.625,10.0,89,2906329600.0
3063,315,0.0,67.7412490845,67.625,-101.082084656,-101.125,10.0,89,2565779456.0
3064,317,7147.0,67.7429199219,67.625,-100.628746033,-100.625,18.0,89,6509628416.0
3068,326,5947.0,67.7379150391,67.625,-98.4404144287,-98.375,11.0,89,3659987200.0
3070,329,0.0,67.6370849609,67.625,-97.5845794678,-97.625,10.0,89,1058853760.0
3073,334,0.0,67.5454177856,67.625,-96.452911377,-96.375,11.0,89,3340937728.0
3079,393,0.0,67.3904190063,67.625,-81.2770843506,-81.625,22.0,89,4458180096.0
3086,430,1984.0,67.5445861816,67.625,-72.407913208,-72.375,87.0,89,21855715328.0
3110,916,1983.0,67.6112518311,67.625,49.0412521362,49.125,18.0,89,2928758784.0
3111,1010,0.0,67.5462493896,67.625,72.5712509155,72.625,10.0,89,1359989248.0
3130,273,0.0,67.7495803833,67.375,-111.777915955,-111.625,20.0,90,6013772288.0
3131,284,3972.0,67.3829193115,67.375,-108.904586792,-108.875,44.0,90,14284794880.0
3136,314,0.0,67.6929168701,67.375,-101.495414734,-101.375,10.0,90,2626945536.0
3137,315,0.0,67.7220840454,67.375,-101.248748779,-101.125,10.0,90,2565779456.0
3145,394,0.0,67.3204193115,67.375,-81.3320846558,-81.375,22.0,90,4458180096.0
3155,460,0.0,67.3604125977,67.375,-64.7920837402,-64.875,10.0,90,1092881408.0
3164,783,0.0,67.2437515259,67.375,15.4312505722,15.875,23.0,90,1553980416.0
3171,1009,0.0,67.3912506104,67.375,72.4387512207,72.375,10.0,90,1076641024.0
3179,20,0.0,67.0745849609,67.125,-174.897079468,-174.875,21.0,91,2703240448.0
3183,26,0.0,67.0620803833,67.125,-173.250411987,-173.375,16.0,91,2686254848.0
3188,70,0.0,67.0620803833,67.125,-162.42791748,-162.375,94.0,91,32742799360.0
3198,338,0.0,67.1537475586,67.125,-95.342918396,-95.375,241.0,91,1.35082467328e+11
3199,369,3976.0,67.1987533569,67.125,-87.5462493896,-87.625,17.0,91,3986064128.0
3201,371,3978.0,67.1029129028,67.125,-87.2470779419,-87.125,10.0,91,1786938368.0
3203,380,0.0,67.0579147339,67.125,-84.90625,-84.875,11.0,91,1885809152.0
3204,381,0.0,67.0229187012,67.125,-84.71875,-84.625,19.0,91,3702466304.0
3216,461,0.0,67.0029144287,67.125,-64.6970825195,-64.625,10.0,91,1354279424.0
3223,777,1989.0,67.0837478638,67.125,14.3312501907,14.375,21.0,91,1168376320.0
3224,778,0.0,67.1987457275,67.125,14.4429168701,14.625,21.0,91,1168376320.0
3227,781,0.0,67.1070861816,67.125,15.4404172897,15.375,23.0,91,1553980416.0
3230,849,0.0,67.1287536621,67.125,32.4012489319,32.375,70.0,91,12355972096.0
3232,851,1989.0,67.0812530518,67.125,32.9637489319,32.875,12.0,91,1206163840.0
3258,72,3984.0,66.8370819092,66.875,-161.780410767,-161.875,88.0,92,29822574592.0
3261,287,0.0,66.8537521362,66.875,-108.187080383,-108.125,67.0,92,20650174464.0
3264,291,1992.0,66.8162536621,66.875,-107.113746643,-107.125,10.0,92,1577711232.0
3272,392,0.0,66.9820861816,66.875,-81.8579177856,-81.875,11.0,92,1932572160.0
3275,464,0.0,66.8162536621,66.875,-63.8162460327,-63.875,10.0,92,1633006080.0
3286,849,2816.0,66.8787536621,66.875,32.4162521362,32.375,116.0,92,25499009024.0
3291,855,1992.0,66.7762527466,66.875,34.1737518311,33.875,33.0,92,5148468736.0
3293,885,0.0,66.9837493896,66.875,41.2670860291,41.375,67.0,92,15357086720.0
3298,903,4455.0,66.8104171753,66.875,45.9729194641,45.875,20.0,92,2853851392.0
3301,906,0.0,66.8179168701,66.875,46.5420837402,46.625,28.0,92,4912800256.0
3302,907,1992.0,66.8229141235,66.875,46.9087524414,46.875,10.0,92,1276212096.0
3305,910,0.0,66.8845825195,66.875,47.5970840454,47.625,28.0,92,5074254848.0
3306,911,0.0,66.9729156494,66.875,47.6812515259,47.875,28.0,92,5074254848.0
3307,995,4455.0,66.7779159546,66.875,68.9337463379,68.875,2110.0,92,2.46892907725e+12
3308,996,7965.0,66.8987503052,66.875,69.1012496948,69.125,27.0,92,3575041280.0
3314,1005,0.0,66.9304199219,66.875,71.4920806885,71.375,24.0,92,3187310592.0
3319,6,1996.0,66.3920822144,66.625,-178.481246948,-178.375,17.0,93,1663853056.0
3320,19,0.0,66.6670837402,66.625,-174.934570312,-175.125,11.0,93,1146204288.0
3321,20,0.0,66.6812515259,66.625,-174.92124939,-174.875,11.0,93,1146204288.0
3324,35,0.0,66.5662536621,66.625,-171.071258545,-171.125,23.0,93,4045150208.0
3334,78,0.0,66.6387481689,66.625,-160.288757324,-160.375,10.0,93,1214532608.0
3337,289,0.0,66.5620803833,66.625,-107.602920532,-107.625,10.0,93,1058881984.0
3339,373,1995.0,66.5404205322,66.625,-86.7370834351,-86.625,11.0,93,2014654336.0
3350,390,1993.0,66.7379150391,66.625,-82.3504180908,-82.375,10.0,93,2314791680.0
3352,426,2821.0,66.5679168701,66.625,-73.3845825195,-73.375,13.0,93,2383749632.0
3353,427,1994.0,66.6520843506,66.625,-73.2904129028,-73.125,13.0,93,2383749632.0
3356,446,0.0,66.5170822144,66.625,-67.8612442017,-68.375,11.0,93,1453162752.0
3358,449,3988.0,66.6520843506,66.625,-67.5204162598,-67.625,10.0,93,4367959552.0
3361,452,0.0,66.4137496948,66.625,-66.4562454224,-66.875,16.0,93,3727991040.0
3373,857,1993.0,66.6712493896,66.625,34.3337516785,34.375,39.0,93,7183334400.0
3377,867,0.0,66.279586792,66.625,36.8870849609,36.875,42.0,93,8042131456.0
3382,898,1994.0,66.6495819092,66.625,44.562084198,44.625,15.0,93,1997480832.0
3383,903,1991.0,66.8637466431,66.625,45.8837509155,45.875,20.0,93,2853851392.0
3384,907,0.0,66.8187484741,66.625,46.6387519836,46.875,28.0,93,4912800256.0
3394,1011,3988.0,66.6329193115,66.625,72.9195861816,72.875,45.0,93,7008174080.0
3399,5,1996.0,66.3837509155,66.375,-178.526245117,-178.625,13.0,94,1164508928.0
3400,6,7205.0,66.2512512207,66.375,-178.461242676,-178.375,17.0,94,1663853056.0
3401,19,0.0,66.5887527466,66.375,-174.80291748,-175.125,11.0,94,1146204288.0
3402,22,0.0,66.3287506104,66.375,-174.353744507,-174.375,12.0,94,1425069184.0
3404,24,0.0,66.2879180908,66.375,-173.962921143,-173.875,60.0,94,7569653248.0
3405,25,0.0,66.3645858765,66.375,-173.712921143,-173.625,10.0,94,1125592192.0
3406,38,0.0,66.3204193115,66.375,-170.362091064,-170.375,10.0,94,1396266624.0
3416,79,0.0,66.4629135132,66.375,-160.215423584,-160.125,46.0,94,11423491072.0
3417,80,0.0,66.4354171753,66.375,-160.202911377,-159.875,46.0,94,11423491072.0
3418,291,5992.0,66.3537521362,66.375,-107.163749695,-107.125,20.0,94,3983577600.0
3420,373,0.0,66.3795852661,66.375,-86.7070846558,-86.625,29.0,94,7010314752.0
3433,424,2824.0,66.3379135132,66.375,-73.8954162598,-73.875,10.0,94,1008681088.0
3441,454,2824.0,66.3970794678,66.375,-66.4254150391,-66.375,16.0,94,3727991040.0
3455,776,0.0,66.3329162598,66.375,14.1395835876,14.125,56.0,94,3882633984.0
3458,854,5994.0,66.2729187012,66.375,33.5729179382,33.625,23.0,94,3286205696.0
3463,867,0.0,66.2870788574,66.375,36.811252594,36.875,42.0,94,8042131456.0
3470,890,2824.0,66.3762512207,66.375,42.5187492371,42.625,10.0,94,1838721408.0
3482,1005,1997.0,66.3220825195,66.375,71.4504165649,71.375,10.0,94,1513363456.0
3484,1009,2825.0,66.3104171753,66.375,72.3870849609,72.375,28.0,94,4696042496.0
3488,5,2829.0,66.0795822144,66.125,-178.652923584,-178.625,21.0,95,2466344192.0
3490,39,0.0,66.1770858765,66.125,-170.060424805,-170.125,10.0,95,1086898560.0
3498,58,1999.0,66.1529159546,66.125,-165.489578247,-165.375,11.0,95,1896868864.0
3499,61,0.0,66.1945800781,66.125,-164.192077637,-164.625,10.0,95,1128614144.0
3500,62,1999.0,66.1779174805,66.125,-163.962081909,-164.375,11.0,95,1344785920.0
3501,64,4001.0,66.0637512207,66.125,-163.767089844,-163.875,11.0,95,1344785920.0
3506,69,0.0,66.0137481689,66.125,-162.667922974,-162.625,15.0,95,1822455552.0
3511,75,0.0,66.1329193115,66.125,-161.094589233,-161.125,39.0,95,7212568064.0
3512,359,5660.0,65.9962463379,66.125,-89.8412475586,-90.125,10.0,95,1579269632.0
3519,447,0.0,66.0437469482,66.125,-68.15625,-68.125,30.0,95,4330039808.0
3537,773,2002.0,65.905418396,66.125,13.1770839691,13.375,58.0,95,4194347264.0
3539,775,0.0,66.1487503052,66.125,13.8179168701,13.875,32.0,95,2058335488.0
3541,809,0.0,65.8529205322,66.125,22.4629173279,22.375,30.0,95,4105347584.0
3542,817,0.0,65.782081604,66.125,24.4345836639,24.375,207.0,95,53066588160.0
3543,855,2831.0,65.9229125977,66.125,34.6470832825,33.875,10.0,95,1558352512.0
3550,871,0.0,66.1112518311,66.125,37.7620849609,37.875,10.0,95,1190399488.0
3552,873,0.0,66.0420837402,66.125,38.2929191589,38.375,22.0,95,3583994368.0
3553,875,0.0,66.092086792,66.125,38.8587493896,38.875,10.0,95,1005384576.0
3560,886,0.0,66.1654205322,66.125,41.6070861816,41.625,11.0,95,1441405696.0
3561,893,0.0,66.0404205322,66.125,43.3579177856,43.375,88.0,95,18931843072.0
3565,1008,0.0,66.2220840454,66.125,72.0029144287,72.125,225.0,95,58950250496.0
3569,27,6014.0,65.6929168701,65.875,-172.905410767,-173.125,16.0,96,1886314368.0
3577,67,0.0,66.0879135132,65.875,-162.723754883,-163.125,15.0,96,1822455552.0
3578,72,0.0,65.9820861816,65.875,-161.851257324,-161.875,18.0,96,2288517120.0
3579,354,0.0,65.9579162598,65.875,-91.4779129028,-91.375,16.0,96,3165194496.0
3585,360,0.0,65.9437484741,65.875,-89.9920806885,-89.875,10.0,96,1579269632.0
3586,362,2002.0,65.8870849609,65.875,-89.4220809937,-89.375,12.0,96,2137846656.0
3587,373,0.0,65.8262481689,65.875,-86.4212493896,-86.625,15.0,96,3243796224.0
3588,374,0.0,65.9012527466,65.875,-86.4170837402,-86.375,15.0,96,3243796224.0
3598,424,0.0,65.8212509155,65.875,-73.8587493896,-73.875,10.0,96,1047178560.0
3615,772,5666.0,65.8229141235,65.875,13.2104167938,13.125,58.0,96,4194347264.0
3616,806,4481.0,65.7579193115,65.875,21.7345848083,21.625,122.0,96,24151328768.0
3618,809,0.0,65.8362503052,65.875,22.3520832062,22.375,30.0,96,4105347584.0
3622,813,0.0,65.842918396,65.875,23.4912509918,23.375,10.0,96,1093691648.0
3625,816,2003.0,65.8229141235,65.875,24.1445846558,24.125,153.0,96,39261962240.0
3626,817,0.0,65.782081604,65.875,24.4895839691,24.375,207.0,96,53066588160.0
3627,821,2006.0,65.5670852661,65.875,25.1804180145,25.375,27.0,96,3307349248.0
3628,858,0.0,65.7670822144,65.875,34.6695823669,34.625,10.0,96,1558352512.0
3631,896,2832.0,65.8779144287,65.875,44.1429176331,44.125,239.0,96,75387191296.0
3634,12,0.0,65.6062469482,65.625,-176.966247559,-176.875,15.0,97,1521382656.0
