grdc_id,river,station,country,lat_org,lon_org,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,lta_discharge,combi_relerr,dist,dist_relerr,lat,lon,upa_local_max,upa_relerr,uparea,cmf_row,cmf_col,cmf_lon,cmf_lat
1160255,MOSSELBANKRIVIER,KLIPPHEUWEL (27711313),ZA,-33.705,18.6997,473,59,0,0,1966,1986,21,4.02,,,,,0.487,0.007544666,33.39588229,0.003339588,-33.705,18.7,1339.36499,0.015954822,469.2266846,494,794,18.625,-33.625
1160257,SILWERSTROOMRIVIER,BUFFELS RIVER (27711318),ZA,-33.5819,18.3619,23,14,0,0,1974,1993,20,5.93,,,,,0.022,0.159508657,759.0636834,0.075906368,-33.575,18.36,35.48591995,0.326713234,26.75720215,-1,-1,0,0
1160260,BERGRIVIER,FARM 187 (27711407),ZA,-33.8086,18.9842,726,140,0,0,1951,1977,27,10.64,,,,,15.919,0.439280431,2007.305624,0.200730562,-33.825,18.975,586.7907715,0.916380167,393.3540039,495,795,18.875,-33.875
1160265,KLEIN-BERGRIVIER,NIEUWKLOOF (27711408),ZA,-33.3139,19.0744,395,93,0,0,1954,2015,62,3.26,,,,,2.238,0.00933932,133.6192953,0.01336193,-33.315,19.075,1657.071533,0.0012941,395.2555847,492,796,19.125,-33.125
1160270,WATERVALRIVIER (ZA-WESTERN CAPE),WATERVALSBERGE (27711412),ZA,-33.3522,19.1003,35,277,1160265,0,1964,1996,33,1.68,,,,,0.432,0.021408206,233.8177519,0.023381775,-33.35,19.1,412.8000488,0.017461069,35.3055687,492,796,19.125,-33.125
1160271,WATERVALRIVIER (ZA-WESTERN CAPE),WATERVALSBERGE (27711411),ZA,-33.3794,19.1494,27,181,1160270,0,1964,2015,52,1.11,,,,,0.441,0.231506502,1539.299122,0.153929912,-33.37,19.16,784.0718384,0.386659682,32.21990585,492,796,19.125,-33.125
1160275,KNOLVLEISPRUIT,KNOLVLEI BOS RES. (27711410),ZA,-33.3881,19.1592,10,176,1160265,0,1964,2015,52,1.03,,,,,0.017,0.041289907,569.9635323,0.056996353,-33.385,19.155,825.7904663,0.009877014,10.04938507,492,796,19.125,-33.125
1160276,BRAKKLOOFSPRUIT,KNOLVLEI BOS RES. (27711409),ZA,-33.3906,19.1714,5,194,1160265,0,1964,2015,52,3.01,,,,,0.013,0.0594112,168.1322204,0.016813222,-33.39,19.17,825.7904663,0.144607157,4.638482094,492,796,19.125,-33.125
1160280,ZACHARIASHOEKRIVIER,ZACHARIASHOEK (27711414),ZA,-33.8275,19.0347,3,321,1160260,0,1964,2015,52,32.96,,,,,0.039,0.078791396,585.622617,0.058562262,-33.825,19.03,542.8967285,0.119249664,2.821125507,495,796,19.125,-33.875
1160281,ZACHARIASHOEKSPRUIT,ZACHARIASHOEK (27711417),ZA,-33.8264,19.0278,2,440,1160260,0,1964,1988,25,0.2,,,,,0.021,0.249251885,2196.109936,0.219610994,-33.81,19.04,542.8967285,0.308533669,2.308533669,495,796,19.125,-33.875
1160285,KASTEELKLOOFSPRUIT,LOWER ZACHARIASHOEK (27711416),ZA,-33.8219,19.0589,3,280,1160260,0,1964,2015,52,41.18,,,,,0.094,0.145769529,736.2515133,0.073625151,-33.815,19.06,513.6437988,0.290058285,2.564912558,495,796,19.125,-33.875
1160286,KASTEELKLOOFSPRUIT,UPPER ZACHARIASHOEK (27711415),ZA,-33.8153,19.0611,2,358,1160285,0,1964,1988,25,0.07,,,,,0.049,0.196734477,126.4543675,0.012645437,-33.815,19.06,520.8275757,0.564912558,2.564912558,495,796,19.125,-33.875
1160287,BAKKERSKLOOFSPRUIT,ZACHARIASHOEK (27711418),ZA,-33.8225,19.0464,4,288,1160260,0,1964,2015,52,32.03,,,,,0.073,0.088566409,305.763279,0.030576328,-33.82,19.045,540.8434448,0.204546571,3.590906858,495,796,19.125,-33.875
1160290,BANGHOEKRIVIER,JONKERSHOEK (27711419),ZA,-33.9125,18.9439,30,259,1160260,0,1968,2015,48,7.7,,,,,0.545,0.086887116,290.3126118,0.029031261,-33.91,18.945,406.684021,0.202598825,33.03898239,495,795,18.875,-33.875
1160295,FRANSCHHOEKRIVIER,LE MOUILLAGE (27711403),ZA,-33.8906,19.0789,46,199,1160260,0,1949,2014,66,6.82,,,,,0.747,0.065677955,681.9763474,0.068197635,-33.89,19.085,327.5147095,0.060638595,47.39468765,495,796,19.125,-33.875
1160300,BREE,CERES TOEKEN GEB.,ZA,-33.3806,19.3014,657,441,1160301,0,1923,2014,92,3.23,1923,2001,79,2.77,3.375,0.038038879,168.1134693,0.016811347,-33.38,19.3,746.2045288,0.080493942,630.5577393,493,797,19.375,-33.375
1160301,BREE,CERES TOEKEN GEB.,ZA,-33.4217,19.2669,753,294,1160302,0,1950,2015,66,4.31,1950,2001,52,4.72,7.549,0.036788472,276.8560094,0.027685601,-33.42,19.265,794.1141968,0.054994214,732.2946777,493,797,19.375,-33.375
1160302,BREE,OUDE PONT (27694301),ZA,-34.0703,20.39,9854,77,0,0,1912,1940,29,0.9,,,,,39.61,0.004469594,31.3033485,0.003130335,-34.07,20.39,9979.447266,0.007148113,9818.78125,496,801,20.375,-34.125
1160310,KOEKEDOURIVIER,CERES (27694913),ZA,-33.3594,19.2981,52,455,1160300,0,1965,2015,51,1.52,,,,,0.601,0.053588651,576.8868299,0.057688683,-33.355,19.295,739.5079956,0.045388587,50.8198967,493,797,19.375,-33.375
1160315,ROOIELSKLOOFRIVIER,ROODE ELS BERG (27694805),ZA,-33.4617,19.6172,16,482,1160300,0,1969,2015,47,0.16,,,,,0.234,0.061939222,302.9093461,0.030290935,-33.46,19.615,389.1161804,0.125235796,17.00188637,493,798,19.625,-33.375
1160317,WITRIVIER (TRIB. BREE),DROSTERSKLOOF (27694907),ZA,-33.5683,19.1447,85,273,1160302,0,1935,2015,81,3.01,,,,,3.302,0.027926698,348.6400336,0.034864003,-33.565,19.145,1093.356445,0.014052088,85.59721375,494,796,19.125,-33.625
1160318,HOLSLOOT,D/S DASHBOCH RIVER (27694912),ZA,-33.7567,19.3297,152,296,1160302,0,1963,1986,24,1.7,,,,,1.241,0.015181303,181.6711335,0.018167113,-33.755,19.33,211.2697906,0.009209683,151.3000641,495,797,19.375,-33.875
1160320,DORING,ELANDS DRIFT - ASPOORT (27712202),ZA,-32.5028,19.535,6895,389,0,0,1923,2015,93,3.83,1923,2001,79,2.67,8.348,0.019577126,230.8056423,0.023080564,-32.505,19.535,6897.486816,0.01257025,6851.664063,489,798,19.625,-32.375
1160324,WILLEM NELSRIVIER,LANGEVALLEY (27694705),ZA,-33.7639,19.8508,24,558,1160302,0,1950,1981,32,0.41,,,,,0.185,0.119595796,1632.624508,0.163262451,-33.76,19.865,5299.985352,0.032262485,24.38714981,495,799,19.875,-33.875
1160325,HOEKSRIVIER,HOEKSBERG (27694709),ZA,-34.0103,19.8378,18,336,1160302,0,1967,1992,26,10.33,,,,,0.041,0.060387432,246.9094021,0.02469094,-34.01,19.84,125.6671829,0.131780416,19.18602371,495,799,19.875,-33.875
1160327,WATERKLOOFSPRUIT,POESJENELS RIVER (27694712),ZA,-33.9542,19.5872,15,370,1160302,0,1969,1992,24,2.93,,,,,0.022,0.062937054,503.9923346,0.050399233,-33.95,19.585,161.8338623,0.088012695,14.33990479,495,798,19.625,-33.875
1160328,WATERKLOOFRIVIER,WAGGENSBOOMS KLOOF (27694410),ZA,-33.9833,19.3292,15,405,0,0,1969,2014,46,2.97,,,,,0.065,0.062849212,669.8925969,0.06698926,-33.985,19.335,488.3451538,0.054569118,14.59073162,496,797,19.375,-34.125
1160330,KRUISRIVIER (TRIB. DORINGRIVIER),TWEEKUILEN (27711501),ZA,-32.6017,18.7494,660,51,1160320,0,1970,2009,40,3.24,,,,,0.342,0.014045699,191.2430195,0.019124302,-32.6,18.75,1334.689819,0.003888494,661.2832031,489,794,18.625,-32.375
1160331,ELANDSRIVIER (TRIB. BREE - ZA),TWIST NIET (27694406),ZA,-33.9647,19.2914,56,389,1160302,0,1964,1982,19,0.66,,,,,0.873,0.020948563,159.0029721,0.015900297,-33.965,19.29,487.5779419,0.031045096,56.8692627,496,797,19.375,-34.125
1160332,DUTOITSRIVIER,PURGATORY UITSPAN (27694407),ZA,-33.9386,19.1706,46,389,1160302,0,1964,1992,29,0.8,,,,,1.178,0.012838871,161.6491912,0.016164919,-33.94,19.17,280.4853821,0.006186775,45.85770416,496,796,19.125,-34.125
1160340,HEXRIVIER,NEW GLEN HEATLIE (27694801),ZA,-33.5622,19.51,699,302,1160302,0,1927,1989,63,2,,,,,1.562,0.024737125,293.7980685,0.029379807,-33.565,19.51,754.0311279,0.015451762,704.4003906,494,797,19.375,-33.625
1160343,KINGNARIVIER,MONTAGUE (27694601),ZA,-33.7911,20.1239,593,214,1160302,0,1925,1948,24,6.06,,,,,0.334,0.014827888,167.9694084,0.016796941,-33.79,20.125,1158.599243,0.010889784,596.2288208,495,799,19.875,-33.875
1160345,KEISIERIVIER,KEISIESDOORNS (27694605),ZA,-33.7089,20.0583,76,324,1160302,0,1965,2014,50,0.39,,,,,0.032,0.054710606,548.8749695,0.054887497,-33.705,20.055,450.0527039,0.054356825,78.06555939,494,800,20.125,-33.625
1160346,KEISIERIVIER,HARMONIE (27694604),ZA,-33.6964,19.9281,14,544,1160345,0,1965,1992,28,4.04,,,,,0.016,0.140922756,374.9060758,0.037490608,-33.695,19.925,118.2076187,0.347787052,16.43450928,494,800,20.125,-33.625
1160347,KOORIVIER,DWARS IN DIE WEG (27694708),ZA,-33.5964,19.7619,106,703,1160340,0,1965,1992,28,12.47,,,,,0.017,0.021217669,257.3853459,0.025738535,-33.595,19.76,428.9181519,0.012175938,106.6453247,494,797,19.375,-33.625
1160348,KOORIVIER,DIE KOO (27694707),ZA,-33.6386,19.8136,48,829,1160347,0,1965,1992,28,0.79,,,,,0.008,0.050412595,550.2294493,0.055022945,-33.635,19.81,310.3612061,0.041191895,47.0113945,494,797,19.375,-33.625
1160350,TOUWSRIVIER,ZANDFONTEIN,ZA,-33.5719,20.7019,2900,459,0,0,1969,2001,33,3.7,1969,1980,12,0,0.485,0.019408104,289.6213593,0.028962136,-33.57,20.7,2913.810547,0.00030004,2900.435059,494,802,20.625,-33.625
1160351,TOUWSRIVIER,FARM 162 (27692705),ZA,-33.9453,22.6142,79,136,1160350,0,1969,2014,46,0.48,,,,,0.432,0.043640285,468.5571443,0.046855714,-33.945,22.61,170.0825806,0.037209425,80.46977234,495,810,22.625,-33.875
1160360,BOKRIVIER,LOT B (27693215),ZA,-33.3542,19.7192,9,1036,1160350,0,1974,2015,42,1.02,,,,,0.096,0.060089129,642.1134341,0.064211343,-33.35,19.715,155.3242188,0.051844701,8.766698837,493,799,19.875,-33.375
1160361,SMALBLAARRIVIER,VERLORENVALLEY (27693216),ZA,-33.2881,19.7272,30,889,1160350,0,1974,2015,42,1.5,,,,,0.061,0.102460643,1167.408529,0.116740853,-33.28,19.72,140.061554,0.073900223,28.89149666,493,799,19.875,-33.375
1160365,HUISRIVIER (TRIB. TOUWSRIVIER),ZOAR (27693405),ZA,-33.4894,21.4892,268,471,1160350,0,1955,2014,60,1.78,,,,,0.227,0.056422216,745.0296751,0.074502968,-33.495,21.485,383.7206421,0.020260712,265.2850647,493,805,21.375,-33.375
1160367,WILGERHOUTRIVIER,OPZOEK (27693406),ZA,-33.4894,21.4894,25,470,1160365,0,1955,2014,60,10.86,,,,,0.029,0.037159452,460.6243529,0.046062435,-33.485,21.49,383.7206421,0.019353485,25.24191856,493,805,21.375,-33.375
1160368,JOUBERTRIVIER,OPZOEK (27693407),ZA,-33.4919,21.5142,25,469,1160365,0,1955,2014,60,2.62,,,,,0.034,0.021709514,215.9846482,0.021598465,-33.49,21.515,17348.56055,0.021931611,24.72585487,494,806,21.625,-33.625
1160370,WEYERSRIVIER,WEYERS RIVER (27693103),ZA,-34.0308,21.5864,95,119,0,0,1965,2014,50,2.61,,,,,0.59,0.013769877,176.481924,0.017648192,-34.03,21.585,43654.39453,0.006013248,94.71437073,496,806,21.625,-34.125
1160375,LANGTOURIVIER,LANGFONTEIN (27693104),ZA,-33.9875,21.7597,101,102,0,0,1967,1996,30,2.71,,,,,0.234,0.086054249,260.617334,0.026061733,-33.985,21.76,43694.54688,0.20603928,111.4049835,496,807,21.875,-34.125
1160378,GAMKA RIVER,SPEK BOOM BERG,ZA,-33.31,21.6342,17076,-999,0,0,1964,2014,51,5.87,,,,,1.371,0.033065393,467.5418595,0.046754186,-33.31,21.63,17237.79688,0.005687807,17027.4375,493,806,21.625,-33.375
1160380,OLIFANTSRIVIER,PARDEKLOOF (27693304),ZA,-33.4769,23.0294,4230,571,0,0,1923,1993,71,1.49,,,,,0.392,0.01473328,205.7909122,0.020579091,-33.475,23.03,4486.066895,0.003041657,4236.433105,493,812,23.125,-33.375
1160385,WILGERIVIER (ZA-WESTERN CAPE),WILGEHOUTE RIVER (27693316),ZA,-33.5453,22.9739,33,652,0,0,1967,2014,48,4.97,,,,,0.038,0.037713921,435.2334577,0.043523346,-33.545,22.97,4589.51709,0.026095072,33.4305687,493,810,22.625,-33.375
1160390,GROOTRIVIER (ZA-WESTERN CAPE),DE RUST (27693312),ZA,-33.4756,22.5478,692,480,0,0,1964,1994,31,4.37,,,,,0.394,0.026727699,317.7400914,0.031774009,-33.475,22.545,6217.405762,0.016635079,686.2442627,494,810,22.625,-33.625
1160393,KANDELAARSRIVIER,PAARDENDRIFT (27693317),ZA,-33.6792,22.14,351,278,0,0,1969,2014,46,3.35,,,,,0.209,0.014338071,82.4891421,0.008248914,-33.68,22.14,9924.696289,0.026516385,346.3463745,494,808,22.125,-33.625
1160395,PERDEPOORTRIVIER,GROENEFONTEIN (27693313),ZA,-33.3681,22.1792,29,698,0,0,1966,2014,49,1.84,,,,,0.239,0.04097169,566.3168045,0.05663168,-33.365,22.175,223.7405853,0.00965171,29.1399498,493,808,22.125,-33.375
1160396,WYNANDSRIVIER,KOETZERS KRAAL (27693318),ZA,-33.4675,22.0006,137,460,0,0,1969,2014,46,3.36,,,,,0.233,0.02576502,266.5378743,0.026653787,-33.465,22,302.156189,0.023987485,138.6431427,494,808,22.125,-33.625
1160398,MEULRIVIER,VOGELFONTEIN (27693320),ZA,-33.4608,21.9603,35,583,1160396,0,1974,2014,41,0.95,,,,,0.057,0.021422442,89.09022757,0.008909023,-33.46,21.96,288.2602539,0.046449281,35.8128624,494,807,21.875,-33.625
1160400,MAALGATE,KNOETZE KAMA (27692703),ZA,-34.0067,22.3503,145,117,0,0,1961,2014,54,2.11,1961,2001,41,0.83,0.816,0.018733967,178.1842066,0.017818421,-34.005,22.35,186.4072723,0.020565059,146.4909668,496,809,22.375,-34.125
1160405,MAALGASRIVIER,BLANCO (27692704),ZA,-33.9508,22.4222,34,200,0,0,1961,2014,54,0.33,,,,,0.55,0.023720138,258.3690888,0.025836909,-33.95,22.42,150.3293762,0.019486595,34.33127213,-1,-1,0,0
1160410,BENEKERIVIER,PINE GROVE FOREST (27692902),ZA,-33.9353,22.1306,4,401,0,0,1958,2014,57,8.93,,,,,0.047,0.02134648,73.60802268,0.007360802,-33.935,22.13,177.7446747,0.049317837,4.098635674,496,808,22.125,-34.125
1160415,HARTENBOSRIVIER,HARTENBOSCH (27692901),ZA,-34.1031,22.0714,144,11,0,0,1937,1977,41,17.59,,,,,0.112,0.028663075,355.755563,0.035575556,-34.1,22.07,554.5281372,0.014838113,142.9316559,-1,-1,0,0
1160420,KAAIMANSRIVIER,UPPER BARBIERSKRAAL (27692701),ZA,-33.9708,22.5472,47,75,0,0,1961,2014,54,7.2,,,,,0.41,0.055604239,258.345419,0.025834542,-33.97,22.545,170.0825806,0.115143634,49.7058754,-1,-1,0,0
1160425,DIEPRIVIER,WOODVILLE FOREST RES. (27692603),ZA,-33.9125,22.7078,72,218,0,0,1961,2014,54,2.15,,,,,0.298,0.031926327,403.8110683,0.040381107,-33.915,22.705,129.9033661,0.015016768,72.54060364,496,811,22.875,-34.125
1160427,KARATARARIVIER,KARATARA FOREST RES. (27692602),ZA,-33.8806,22.8378,23,256,0,0,1961,2014,54,1.88,,,,,0.302,0.026503926,317.7147889,0.031771479,-33.88,22.835,109.7114029,0.01596882,22.81635857,496,811,22.875,-34.125
1160430,KNYSNARIVIER,MILWOOD FOREST RES. (27692502),ZA,-33.8908,23.0292,135,194,0,0,1961,2014,54,2.27,,,,,0.84,0.04524881,121.0290731,0.012102907,-33.89,23.03,325.3575439,0.111540616,142.5289917,-1,-1,0,0
1160435,GOUNARIVIER,GOUNA COMMONAGE CON. (27692501),ZA,-33.9911,23.0419,94,61,0,0,1959,1992,34,5.61,,,,,0.27,0.032645833,239.6511281,0.023965113,-33.99,23.04,352.7409058,0.050007273,91.6496582,-1,-1,0,0
1160440,KEURBOOMSRIVIER,NEWLANDS (27692402),ZA,-33.9383,23.3672,764,15,0,0,1961,1981,21,8.56,,,,,0,0.02166173,300.2618358,0.030026184,-33.94,23.365,854.0549927,0.004932823,762.1156616,496,813,23.375,-34.125
1160441,KEURBOOMSRIVIER,MKAMA (27692401),ZA,-33.8033,23.1353,162,320,1160440,0,1961,2014,54,0.46,,,,,0.324,0.024025595,339.4586575,0.033945866,-33.8,23.135,253.7600861,0.004185053,161.6610107,495,812,23.125,-33.875
1160450,HAARLEMSPRUIT,WELGELEGEN (27691302),ZA,-33.7378,23.3042,53,780,0,0,1970,2014,45,2.04,1970,2001,32,0.81,0.358,0.058901807,518.8327023,0.05188327,-33.74,23.3,170.1922913,0.072938882,51.0671196,494,813,23.375,-33.625
1160455,BLOUKRANSRIVIER,LOTTERINGS FOR. RES. (27692301),ZA,-33.9556,23.6383,56,36,0,0,1961,2014,54,1.8,,,,,0.842,0.074053743,679.0389708,0.067903897,-33.95,23.635,89.14959717,0.086353436,58.41789627,-1,-1,0,0
1160457,WABOOMSRIVIER,DIEPKLOOF (27691301),ZA,-33.8656,23.8356,21,578,0,0,1965,2015,51,3.12,,,,,0.367,0.055048145,574.1192646,0.057411926,-33.86,23.835,176.9425354,0.050320581,21.52836609,495,815,23.875,-33.875
1160460,GROOTRIVIER (ZA-EASTERN CAPE),GROOTRIVIERSPOORT (27691206),ZA,-33.7308,24.6178,29571,133,0,0,1964,2015,52,0.81,,,,,2.366,0.022882407,322.0377924,0.032203779,-33.73,24.615,33784.86719,0.004239663,29508.31445,494,818,24.625,-33.625
1160470,HEUNINGKLIPRIVIER,CAMPHERSPOORT (27691501),ZA,-33.2036,24.2342,1296,500,1160460,0,1926,2015,90,0.48,,,,,0.505,0.012349503,167.7109448,0.016771094,-33.205,24.235,25812.38477,0.003506319,1293.727905,492,817,24.375,-33.125
1160480,SOUTRIVIER (ZA-WESTERN CAPE),KAMFERSKRAAL (27691901),ZA,-32.2378,23.0506,3943,944,0,0,1917,1977,61,25,,,,,0.615,0.019743459,294.4838265,0.029448383,-32.235,23.05,4152.161133,0.000333611,3942.342285,488,812,23.125,-32.125
1160481,SOUTRIVIER (ZA-WESTERN CAPE),KLIPKRAAL (27691902),ZA,-32.0689,23.0075,3672,1003,1160480,0,1973,1988,16,1.27,,,,,2.728,0.020518922,300.2568269,0.030025683,-32.07,23.005,3833.660156,0.001505401,3674.763916,488,812,23.125,-32.125
1160487,ELANDSRIVIER (TRIB. INDIAN OCEAN),WINTCANTON (27683204),ZA,-33.7972,25.3089,394,83,0,0,1965,2015,51,11.44,,,,,0.917,0.018323869,253.0023296,0.025300233,-33.795,25.31,971.1896973,0.00437114,394.8611145,495,821,25.375,-33.875
1160490,VOELRIVIER,RIET VLEY (27682302),ZA,-33.0003,25.1642,1742,312,0,0,1978,1992,15,2.92,,,,,0.463,0.007539164,94.04533109,0.009404533,-33,25.165,1900.466675,0.003808426,1738.682861,491,820,25.125,-32.875
1160495,VOLKERSRIVIER,VOLKERS RIVER (27682209),ZA,-33.1075,25.2283,542,264,0,0,1978,1989,12,9.2,,,,,2.169,0.038016923,445.3434886,0.044534349,-33.105,25.225,16655.16602,0.024982072,535.2298584,492,820,25.125,-33.125
1160500,BOESMANS,DONKER HOEK ALICEDALE,ZA,-33.3292,26.0775,1479,276,0,0,1957,2015,59,2.97,1958,2001,44,4.21,0.322,0.021823965,289.5663684,0.028956637,-33.33,26.075,1627.322998,0.00755862,1473.4104,493,824,26.125,-33.375
1160510,GROOT-VIS,BRANDT LEGTE PIGGOT'S BRIDGE,ZA,-33.0981,26.4447,23067,300,1160580,0,1935,2015,81,0.57,1935,2001,67,7.68,6.359,0.013201381,192.2977446,0.019229774,-33.1,26.445,23344.93945,0.001144594,23053.79883,492,825,26.375,-33.125
1160511,GROOT-VIS,KATKOP (27673901),ZA,-31.9031,25.4817,9545,975,1160510,0,1918,1993,76,0.7,,,,,8.804,0.057222668,364.4991788,0.036449918,-31.9,25.48,9475.619141,0.098768167,9073.628906,487,821,25.375,-31.875
1160512,GROOT-VIS,ZOUTPANSDRIFT (27673802),ZA,-31.9042,25.4306,1717,980,1160511,0,1975,2015,41,1.6,,,,,0.351,0.031084086,427.4909918,0.042749099,-31.9,25.43,9159.5625,0.00775406,1710.34314,487,821,25.375,-31.875
1160520,TEEBUSRIVIER,JAN BLAAUWS KOP (27673912),ZA,-31.57,25.5439,1565,1120,1160511,0,1977,2015,39,0.35,,,,,16.345,0.031209389,434.1460121,0.043414601,-31.57,25.54,3343.678223,0.006798965,1570.32019,486,822,25.625,-31.625
1160525,PAULSRIVIER,COUTZENBURG (27673704),ZA,-32.3856,25.5206,878,1337,1160510,0,1975,2015,41,1.8,,,,,0.371,1.0051899,6384.771529,0.638477153,-32.37,25.465,232.2728271,1.738615394,114.7478485,490,821,25.375,-32.625
1160530,BAVIAANSRIVIER,BOTMANSGAT (27673403),ZA,-32.6058,25.8844,806,630,1160510,0,1980,2015,36,0.79,,,,,0.259,0.037575644,496.3157647,0.049631576,-32.605,25.88,18384.44922,0.01346378,811.4259033,490,823,25.875,-32.625
1160535,VLEKPOORTRIVIER,ROBERTS KRAAL (27673603),ZA,-31.9683,26.0011,1308,1111,1160510,0,1964,1992,29,1.79,,,,,0.416,0.029795375,352.1497485,0.035214975,-31.965,26,1494.500854,0.018956175,1295.602661,487,823,25.875,-31.875
1160540,KAPRIVIER,KAP RIVER MOUNTAINS (27673113),ZA,-33.3553,26.8614,47,267,0,0,1963,1993,31,0.12,,,,,0.036,0.05208289,548.9258444,0.054892584,-33.35,26.86,96.47685242,0.046463501,45.90810776,493,828,27.125,-33.375
1160545,KOWIERIVIER,BATHURST (27681101),ZA,-33.5067,26.7442,575,39,0,0,1969,2015,47,1.12,,,,,0.88,0.031572876,191.0269025,0.01910269,-33.505,26.745,681.0487671,0.056513246,591.2475586,494,827,26.875,-33.625
1160550,OSKRAALRIVIER,WHITTLESEA,ZA,-32.1808,26.8206,462,1055,0,0,1964,1997,34,1.11,1964,1997,34,0.76,0.397,0.007900976,103.8146751,0.010381468,-32.18,26.82,1369.027954,0.002939992,461.3208618,488,827,26.875,-32.125
1160580,GROOT-VIS,MATOLEMA'S LOCATION OUTSPAN,ZA,-33.2378,26.9947,29745,38,0,0,1969,2015,47,9.66,1969,2001,33,11.83,10.843,0.019349895,279.7352273,0.027973523,-33.235,26.995,29800.94141,0.002102638,29713.72852,492,828,27.125,-33.125
1160600,KEISKAMMA,FARM 7,ZA,-33.1853,27.3906,2530,7,0,0,1969,2015,47,2.89,1969,2001,33,0,3.479,0.034874735,490.7024379,0.049070244,-33.185,27.395,2635.13916,0.006483719,2521.798096,493,829,27.375,-33.375
1160601,KEISKAMMA,KAMAS LOC. (27672413),ZA,-33.0117,26.9542,1429,283,1160600,0,1950,1986,37,20.3,,,,,4.271,0.076194849,339.3413281,0.033934133,-33.015,26.955,28814.24609,0.16071628,1543.831787,492,827,26.875,-33.125
1160602,KEISKAMMA,ZANYOKWE (27672405),ZA,-32.7517,27.0903,482,521,1160601,0,1948,1995,48,15.61,,,,,1.336,0.029066754,328.7529194,0.032875292,-32.755,27.09,654.6263428,0.02144968,487.1693726,490,828,27.125,-32.625
1160605,RABULA,ZANYOKWE LOC. 3 (27672406),ZA,-32.7517,27.0978,100,526,1160601,0,1948,1977,30,11.91,,,,,0.244,0.033215214,297.2524125,0.029725241,-32.75,27.1,647.6203003,0.04019516,102.009758,490,828,27.125,-32.625
1160607,MTWAKU,MTWAKU LOC. 13 (27672407),ZA,-32.6375,27.1925,33,691,1160601,0,1948,1977,30,0.59,,,,,0.061,0.068303799,793.0464668,0.079304647,-32.63,27.195,294.499115,0.046302103,32.23601532,490,828,27.125,-32.625
1160610,MGQAKWEBE,MSENGE RIDGE (27672206),ZA,-32.8583,27.3706,121,397,1160540,0,1948,2015,68,10.45,,,,,0.329,0.034230661,332.9976147,0.033299761,-32.855,27.37,632.4084473,0.03609246,118.8164063,491,829,27.375,-32.875
1160611,MGQAKWEBE,SHESHEGU (27672209),ZA,-32.9153,27.3861,103,372,1160610,0,1947,2015,69,0.35,,,,,0.106,0.031422869,435.1574804,0.043515748,-32.915,27.39,882.1675415,0.00723711,103.3727112,491,829,27.375,-32.875
1160612,MGQAKWEBE,JEFTAS LOC 29 (27672212),ZA,-32.7869,27.2628,15,551,1160611,0,1959,1997,39,1.06,,,,,0.134,0.049635494,364.0093489,0.036400935,-32.785,27.26,233.6708832,0.076104611,15.57078457,491,829,27.375,-32.875
1160615,QWENCWERIVIER,BRAUNSCHWEIG (27672208),ZA,-32.7678,27.3728,62,454,1160640,0,1947,2015,69,0.28,,,,,0.201,0.075526027,809.0232443,0.080902324,-32.76,27.375,284.5083923,0.064773433,59.99202347,491,829,27.375,-32.875
1160620,TYUMERIVIER,GOUMAHASHE LOC. (27672401),ZA,-32.7594,26.8547,238,521,1160600,0,1928,1980,53,8.11,,,,,0.7,0.022723238,68.30863454,0.006830863,-32.76,26.855,398.8856506,0.054507986,244.4864502,492,827,26.875,-33.125
1160621,TYUMERIVIER,KWA KHAYALETU (27672414),ZA,-32.64,26.9358,71,702,1160620,0,1953,2015,63,0.44,,,,,0.586,0.036224408,504.144583,0.050414458,-32.635,26.935,149.6997528,0.007844307,70.7215271,492,827,26.875,-33.125
1160625,BLINKWATERRIVIER,BLINKWATER (27673117),ZA,-32.7019,26.5758,228,477,1160620,0,1965,2015,51,0.01,,,,,0.133,0.017282592,209.0756181,0.020907562,-32.7,26.575,1055.094482,0.010032654,226.8562775,490,826,26.625,-32.625
1160630,KOONAPRIVIER,ADELAIDE (27673102),ZA,-32.7133,26.2958,1245,572,1160580,0,1928,2015,88,1.42,,,,,1.147,0.025184594,341.169386,0.034116939,-32.71,26.295,1646.51123,0.007319904,1249.556641,490,825,26.375,-32.625
1160631,KOONAPRIVIER,SCHURFTEKOP (27673116),ZA,-32.4992,26.365,496,852,1160630,0,1981,1993,13,0.19,,,,,0.454,0.031574325,418.9096546,0.041890965,-32.495,26.365,598.6576538,0.010941044,493.2866211,489,825,26.375,-32.375
1160635,BALFOURRIVIER,GREY KIRK (27673119),ZA,-32.5536,26.6708,77,604,1160625,0,1972,2015,44,0.61,,,,,0.341,0.049646951,165.3052412,0.016530524,-32.555,26.67,687.2286377,0.115879804,81.46137238,490,826,26.625,-32.625
1160640,BUFFELSRIVIER,KING WILLIAMS TOWN (27672205),ZA,-32.8753,27.3828,407,521,0,0,1947,2015,69,20.62,,,,,1.215,0.034388633,313.1020395,0.031310204,-32.875,27.38,640.9581909,0.04054549,415.2510071,491,829,27.375,-32.875
