index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn
2290,19955,0.000000,-5.875000,38.875000,10,2076.594971,38.759770,-6.015624,6982,2905,diva_id__2434,38.798752,-5.966251,0.681000,38.798752,-5.966251,2.000000,0.000000
2291,19988,0.000000,-6.125000,38.875000,21,41323.886719,38.876950,-6.171874,3939,16538,deltas_347,38.844585,-6.157085,0.681000,38.844585,-6.157085,2.000000,0.000000
2292,20018,2613.576890,-6.375000,38.875000,29,17648.767578,38.876950,-6.328124,6977,2904,diva_id__2433,38.855419,-6.387085,0.703000,38.855419,-6.387085,2.000000,0.000000
2293,21120,0.000000,-17.125000,38.875000,15,6274.677734,38.408200,-17.161460,45505,743,diva_id__272,38.822083,-17.057083,0.841000,38.822083,-17.057083,2.000000,0.000000
2294,8249,0.000000,47.125000,39.125000,466,437937.500000,39.228520,47.213540,13991,16358,deltas_037,39.237919,47.087917,-0.076000,39.237919,47.087917,6.049836,0.000000
2295,15394,2525.784947,22.375000,39.125000,10,5201.357910,39.111330,22.369790,9865,3003,diva_id__2532,39.097084,22.282082,0.521000,39.097084,22.282082,2.000000,0.000000
2296,16818,0.000000,16.375000,39.125000,10,2014.871582,39.228520,16.223960,6337,2968,diva_id__2497,39.207085,16.277082,0.630000,39.207085,16.277082,2.000000,0.000000
2297,19782,0.000000,-4.625000,39.125000,10,6481.768066,39.169920,-4.921874,29060,2906,diva_id__2435,39.227917,-4.667084,0.676000,39.227917,-4.667084,2.000000,0.000000
2298,19842,0.000000,-5.125000,39.125000,10,1078.500854,39.111330,-5.026041,1012,2907,diva_id__2436,39.102917,-5.029583,0.676000,39.102917,-5.029583,2.000000,0.000000
2299,3998,2017.845789,64.375000,39.375000,13,1372.558350,40.019530,64.765630,33798,1011,diva_id__540,39.549583,64.537918,-0.004000,39.549583,64.537918,2.000000,0.000000
2300,8250,2243.139724,47.125000,39.375000,10,5026.447754,39.287110,47.213540,18017,1708,diva_id__1237,39.306252,47.052082,-0.076000,39.306252,47.052082,2.000000,0.000000
2301,15318,0.000000,22.625000,39.375000,10,1057.259521,39.111330,22.369790,5575,3003,diva_id__2532,39.140419,22.412083,0.521000,39.140419,22.412083,2.000000,0.000000
2302,15395,0.000000,22.375000,39.375000,10,2301.191406,39.111330,22.369790,7628,3003,diva_id__2532,39.099583,22.302082,0.521000,39.099583,22.302082,2.000000,0.000000
2303,15799,0.000000,20.875000,39.375000,10,3508.236816,39.550780,20.390630,71008,3006,diva_id__2535,39.277084,20.975416,0.589000,39.277084,20.975416,2.000000,0.000000
2304,16920,0.000000,15.875000,39.375000,10,2143.804688,39.404300,15.807290,11937,2967,diva_id__2496,39.328751,15.886250,0.628000,39.328751,15.886250,2.000000,0.000000
2305,16958,0.000000,15.625000,39.375000,10,1022.753723,39.404300,15.807290,11029,2967,diva_id__2496,39.447083,15.717083,0.628000,39.447083,15.717083,2.000000,0.000000
2306,19692,0.000000,-3.875000,39.375000,10,3874.668457,39.697270,-4.036458,14278,2910,diva_id__2439,39.568752,-4.042919,0.700000,39.568752,-4.042919,2.000000,0.000000
2308,19783,0.000000,-4.625000,39.375000,10,1415.641235,39.462890,-4.505208,6986,2911,diva_id__2440,39.422916,-4.553749,0.679000,39.422916,-4.553749,2.000000,0.000000
2309,20095,0.000000,-7.125000,39.375000,10,1474.271240,39.404300,-7.265624,10111,2900,diva_id__2429,39.440418,-7.182083,0.729000,39.440418,-7.182083,2.000000,0.000000
2310,20117,0.000000,-7.375000,39.375000,10,1862.229492,39.404300,-7.265624,20864,2900,diva_id__2429,39.318752,-7.432919,0.729000,39.318752,-7.432919,2.000000,0.000000
2311,20178,0.000000,-7.875000,39.375000,232,176265.593750,39.404300,-7.682291,11599,16540,deltas_349,39.353752,-7.773750,0.736000,39.353752,-7.773750,4.165226,0.000000
2312,20322,0.000000,-8.625000,39.375000,68,16720.458984,39.462890,-8.776041,12281,2895,diva_id__2424,39.367916,-8.717918,0.777000,39.367916,-8.717918,2.167109,0.000000
2313,2918,5938.644752,68.125000,39.625000,34,5995.289551,40.371090,67.838540,35121,4149,diva_id__3681,39.662083,68.007919,-0.115000,39.662083,68.007919,2.000000,0.000000
2314,3926,0.000000,64.625000,39.625000,15,1648.061523,40.019530,64.765630,27655,1011,diva_id__540,39.706249,64.556252,-0.004000,39.706249,64.556252,2.000000,0.000000
2315,15928,0.000000,20.375000,39.625000,10,1703.711792,39.550780,20.390630,19425,3006,diva_id__2535,39.737083,20.392082,0.589000,39.737083,20.392082,2.000000,0.000000
2316,16988,0.000000,15.375000,39.625000,10,2839.533447,39.661140,15.352840,8515,2966,diva_id__2495,39.697083,15.284582,0.624000,39.697083,15.284582,2.000000,0.000000
2318,19725,0.000000,-4.125000,39.625000,10,4394.901855,39.697270,-4.036458,14062,2910,diva_id__2439,39.578751,-4.081249,0.700000,39.578751,-4.081249,2.000000,0.000000
2319,20365,0.000000,-8.875000,39.625000,33,4129.341309,39.580080,-9.088541,18367,2894,diva_id__2423,39.501251,-8.942917,0.793000,39.501251,-8.942917,2.000000,0.000000
2320,20436,0.000000,-9.375000,39.625000,73,17035.925781,39.697270,-9.453124,5561,2893,diva_id__2422,39.653751,-9.478752,0.798000,39.653751,-9.478752,2.244165,0.000000
2321,20495,0.000000,-10.125000,39.625000,10,5979.723145,39.785160,-9.859747,22866,747,diva_id__276,39.692085,-10.043751,0.809000,39.692085,-10.043751,2.000000,0.000000
2322,21059,0.000000,-16.625000,39.625000,10,2104.030273,39.931640,-16.328120,28899,10143,diva_id__9675,39.731251,-16.502918,0.878000,39.731251,-16.502918,2.000000,0.000000
2323,10133,0.000000,41.125000,39.875000,10,1056.741333,39.755860,41.015630,1556,1782,diva_id__1311,39.751251,41.002083,-0.076000,39.751251,41.002083,2.000000,0.000000
2324,19656,0.000000,-3.625000,39.875000,10,7693.166992,39.873050,-3.671874,3965,2913,diva_id__2442,39.857918,-3.639584,0.712000,39.857918,-3.639584,2.000000,0.000000
2325,20496,0.000000,-10.125000,39.875000,10,2447.309326,39.990230,-10.130210,8105,2890,diva_id__2419,39.973751,-10.201252,0.809000,39.973751,-10.201252,2.000000,0.000000
2326,21029,0.000000,-16.375000,39.875000,21,10172.794922,39.931640,-16.328120,16390,10143,diva_id__9675,39.807919,-16.415417,0.878000,39.807919,-16.415417,2.000000,0.000000
2327,3689,2004.755692,65.625000,40.125000,15,1917.172363,40.488280,65.807290,18279,4139,diva_id__3671,40.197083,65.694580,-0.025000,40.197083,65.694580,2.000000,0.000000
2330,19548,0.000000,-3.125000,40.125000,10,38270.273438,40.166020,-3.151041,2512,16527,deltas_335,40.147919,-3.164585,0.708000,40.147919,-3.164585,2.000000,0.000000
2331,20578,0.000000,-11.375000,40.125000,10,1138.284668,40.458980,-11.223960,17388,2886,diva_id__2415,40.375416,-11.357086,0.873000,40.375416,-11.357086,2.000000,0.000000
2334,20978,0.000000,-15.875000,40.125000,10,2920.689209,40.107420,-16.119790,18607,2874,diva_id__2403,40.119583,-15.952919,0.884000,40.119583,-15.952919,2.000000,0.000000
2335,3928,0.000000,64.625000,40.375000,16,1931.769287,40.136720,64.817710,30233,10032,diva_id__9564,40.252083,64.550415,-0.004000,40.252083,64.550415,2.000000,0.000000
2336,9567,0.000000,43.125000,40.375000,24,1537.997559,40.253910,43.281250,10449,1753,diva_id__1282,40.282085,43.189583,-0.076000,40.282085,43.189583,2.000000,0.000000
2337,10211,0.000000,40.875000,40.375000,11,1052.876709,40.722660,41.197920,40333,1780,diva_id__1309,40.330418,40.987915,-0.076000,40.330418,40.987915,2.000000,0.000000
2339,15992,2542.682576,20.125000,40.375000,10,3140.687012,40.224610,20.182290,4016,3007,diva_id__2536,40.251251,20.156250,0.598000,40.251251,20.156250,2.000000,0.000000
2340,20542,9373.784697,-10.625000,40.375000,182,154719.968750,40.458980,-10.494790,7150,16545,deltas_355,40.396252,-10.512917,0.846000,40.396252,-10.512917,3.657989,0.000000
2341,20567,0.000000,-11.125000,40.375000,10,1259.974854,40.458980,-11.223960,2960,2886,diva_id__2415,40.433750,-11.233749,0.873000,40.433750,-11.233749,2.000000,0.000000
2342,20579,0.000000,-11.375000,40.375000,10,2553.264404,40.458980,-11.223960,16009,2886,diva_id__2415,40.347084,-11.317085,0.873000,40.347084,-11.317085,2.000000,0.000000
2343,20596,2594.734002,-11.625000,40.375000,24,24643.332031,40.458980,-11.588540,10151,2885,diva_id__2414,40.427917,-11.674583,0.872000,40.427917,-11.674583,2.000000,0.000000
2344,20630,0.000000,-12.125000,40.375000,10,1456.285522,40.517580,-12.057290,20827,2884,diva_id__2413,40.461250,-12.236252,0.863000,40.461250,-12.236252,2.000000,0.000000
2345,20689,0.000000,-12.625000,40.375000,10,10260.990234,40.576170,-12.630210,15209,2883,diva_id__2412,40.490417,-12.522083,0.858000,40.490417,-12.522083,2.000000,0.000000
2346,20709,0.000000,-12.875000,40.375000,10,1590.231079,40.517580,-12.942710,12016,298,pemba,40.409584,-12.967083,0.841000,40.409584,-12.967083,2.000000,0.000000
2348,20947,0.000000,-15.625000,40.375000,10,3745.609619,40.576170,-15.130210,51598,2875,diva_id__2404,40.463753,-15.581253,0.834000,40.463753,-15.581253,2.000000,0.000000
2349,3929,2853.936865,64.625000,40.625000,786,351060.281250,40.136720,64.817710,37964,10032,diva_id__9564,40.535419,64.522079,-0.004000,40.535419,64.522079,7.992091,0.000000
2351,16071,0.000000,19.875000,40.625000,10,1813.005493,40.576170,19.869790,6400,3008,diva_id__2537,40.547085,19.920416,0.612000,40.547085,19.920416,2.000000,0.000000
2353,19431,0.000000,-2.625000,40.625000,23,94828.773438,40.517580,-2.578124,5063,16524,deltas_332,40.522919,-2.532917,0.707000,40.522919,-2.532917,2.000000,0.000000
2354,20741,2585.878451,-13.375000,40.625000,10,5485.057129,40.517580,-13.463540,2046,2882,diva_id__2411,40.531250,-13.476250,0.821000,40.531250,-13.476250,2.000000,0.000000
2355,20754,0.000000,-13.625000,40.625000,71,61103.933594,40.517580,-13.515620,614,16549,deltas_359,40.522919,-13.513752,0.817000,40.522919,-13.513752,2.224335,0.000000
2356,20769,0.000000,-13.875000,40.625000,10,1064.070679,40.634770,-14.088540,24674,2881,diva_id__2410,40.588753,-13.871250,0.815000,40.588753,-13.871250,2.000000,0.000000
2357,20790,5164.216470,-14.125000,40.625000,17,9441.362305,40.634770,-14.088540,16150,2881,diva_id__2410,40.512917,-14.172916,0.815000,40.512917,-14.172916,2.000000,0.000000
2358,20882,0.000000,-15.125000,40.625000,14,8052.074707,40.576170,-15.130210,2093,2875,diva_id__2404,40.593750,-15.122086,0.834000,40.593750,-15.122086,2.000000,0.000000
2359,10135,2320.083830,41.125000,40.875000,10,1154.963745,40.722660,41.197920,20623,1780,diva_id__1309,40.968750,41.188751,-0.076000,40.968750,41.188751,2.000000,0.000000
2360,15993,2545.332909,20.125000,40.875000,10,1780.634521,40.810550,19.713540,12626,772,diva_id__301,40.732918,19.800415,0.613000,40.732918,19.800415,2.000000,0.000000
2361,16144,2547.200593,19.625000,40.875000,10,1377.845947,40.810550,19.713540,16603,772,diva_id__301,40.836250,19.566250,0.613000,40.836250,19.566250,2.000000,0.000000
2362,16204,0.000000,19.375000,40.875000,10,1317.728760,40.810550,19.713540,41055,772,diva_id__301,40.957085,19.371250,0.613000,40.957085,19.371250,2.000000,0.000000
2363,19282,0.000000,-1.875000,40.875000,10,9775.330078,40.927730,-2.109374,14191,2915,diva_id__2444,40.873753,-1.993752,0.711000,40.873753,-1.993752,2.000000,0.000000
2364,19383,2620.694388,-2.375000,40.875000,10,1482.977173,40.927730,-2.317707,18634,197,lamu,40.769585,-2.262085,0.710000,40.769585,-2.262085,2.000000,0.000000
2365,9637,0.000000,42.875000,41.125000,31,2093.939941,41.191410,42.760420,6037,1759,diva_id__1288,41.145416,42.802917,-0.076000,41.145416,42.802917,2.000000,0.000000
2366,16205,0.000000,19.375000,41.125000,10,1056.098633,40.810550,19.713540,56673,772,diva_id__301,41.047085,19.255417,0.613000,41.047085,19.255417,2.000000,0.000000
2367,16267,0.000000,19.125000,41.125000,10,2364.489990,40.810550,19.713540,73780,772,diva_id__301,41.095417,19.107082,0.613000,41.095417,19.107082,2.000000,0.000000
2368,16321,0.000000,18.875000,41.125000,10,3088.941895,41.455080,18.359380,68788,3010,diva_id__2539,41.157085,18.909582,0.639000,41.157085,18.909582,2.000000,0.000000
2370,19283,0.000000,-1.875000,41.125000,10,5677.285645,40.927730,-2.109374,24120,2915,diva_id__2444,41.012085,-1.909584,0.711000,41.012085,-1.909584,2.000000,0.000000
2371,3293,0.000000,66.875000,41.375000,68,15357.086914,40.722660,66.588540,50021,1013,diva_id__542,41.267086,66.983749,-0.029000,41.267086,66.983749,2.160051,0.000000
2373,16400,0.000000,18.625000,41.375000,10,5147.346191,41.455080,18.359380,33288,3010,diva_id__2539,41.272919,18.603750,0.639000,41.272919,18.603750,2.000000,0.000000
2374,3560,0.000000,66.125000,41.625000,11,1441.405640,40.722660,66.588540,61391,1013,diva_id__542,41.607086,66.165421,-0.029000,41.607086,66.165421,2.000000,0.000000
2375,9779,0.000000,42.375000,41.625000,25,4065.822510,41.630860,42.317710,10941,1763,diva_id__1292,41.557083,42.399582,-0.076000,41.557083,42.399582,2.000000,0.000000
2376,9846,0.000000,42.125000,41.625000,81,13488.039062,41.660160,42.109380,11227,1765,diva_id__1294,41.636250,42.208748,-0.076000,41.636250,42.208748,2.374341,0.000000
2377,9986,0.000000,41.625000,41.625000,93,22014.832031,41.542970,41.588540,3019,1774,diva_id__1303,41.573750,41.602917,-0.076000,41.573750,41.602917,2.564084,0.000000
2378,17108,0.000000,14.125000,41.625000,10,1278.345093,41.748050,13.932290,26815,2962,diva_id__2491,41.578751,14.108749,0.581000,41.578751,14.108749,2.000000,0.000000
2380,9847,2309.362686,42.125000,41.875000,12,1119.390381,41.748050,42.057290,3953,1766,diva_id__1295,41.754585,42.022083,-0.076000,41.754585,42.022083,2.000000,0.000000
2381,16646,0.000000,17.625000,41.875000,10,1040.696777,41.923830,17.786460,11825,3011,diva_id__2540,41.997086,17.706249,0.644000,41.997086,17.706249,2.000000,0.000000
2382,19098,2621.528958,-0.875000,41.875000,10,11118.198242,42.333980,-0.598958,57416,2917,diva_id__2446,41.967083,-0.962086,0.730000,41.967083,-0.962086,2.000000,0.000000
2383,9780,2306.129843,42.375000,42.125000,12,1237.052124,41.630860,42.317710,4732,1763,diva_id__1292,41.637085,42.275414,-0.076000,41.637085,42.275414,2.000000,0.000000
2385,16647,0.000000,17.625000,42.125000,10,1720.851440,41.923830,17.786460,29503,3011,diva_id__2540,42.132084,17.610416,0.644000,42.132084,17.610416,2.000000,0.000000
2386,19099,2621.565225,-0.875000,42.125000,10,10791.090820,42.333980,-0.598958,41953,2917,diva_id__2446,42.062916,-0.861252,0.730000,42.062916,-0.861252,2.000000,0.000000
2387,16710,0.000000,17.125000,42.375000,10,6183.353516,42.509770,17.005210,13894,3012,diva_id__2541,42.421249,17.097082,0.637000,42.421249,17.097082,2.000000,0.000000
2388,3470,2824.400286,66.375000,42.625000,10,1838.721436,42.714840,66.640630,30665,2256,diva_id__1785,42.518749,66.376251,-0.060000,42.518749,66.376251,2.000000,0.000000
2389,16748,0.000000,16.875000,42.625000,10,1794.436035,42.509770,17.005210,5737,3012,diva_id__2541,42.547916,16.968750,0.637000,42.547916,16.968750,2.000000,0.000000
2390,16781,0.000000,16.625000,42.625000,10,1406.767822,42.861330,16.119790,47712,3013,diva_id__2542,42.732082,16.530416,0.631000,42.732082,16.530416,2.000000,0.000000
2391,17327,0.000000,12.625000,42.625000,10,1470.273438,42.802730,12.890630,7292,2959,diva_id__2488,42.847919,12.842083,0.589000,42.847919,12.842083,2.000000,0.000000
2392,19025,0.000000,-0.375000,42.625000,75,742188.687500,42.626950,-0.234374,2110,16511,deltas_319,42.633751,-0.252083,0.732000,42.633751,-0.252083,2.281025,0.000000
2394,16819,0.000000,16.375000,42.875000,10,1313.816772,42.861330,16.119790,34460,3013,diva_id__2542,42.762085,16.414583,0.631000,42.762085,16.414583,2.000000,0.000000
2395,16922,2572.509484,15.875000,42.875000,10,8748.901367,42.744140,15.755210,7939,3014,diva_id__2543,42.777916,15.818750,0.628000,42.777916,15.818750,2.000000,0.000000
2396,17016,2576.507282,15.125000,42.875000,10,2957.226074,42.744140,15.286460,16773,3015,diva_id__2544,42.833752,15.162916,0.618000,42.833752,15.162916,2.000000,0.000000
2397,17063,0.000000,14.625000,42.875000,10,4650.180664,42.919920,14.713540,5527,774,diva_id__303,42.966251,14.692083,0.580000,42.966251,14.692083,2.000000,0.000000
2398,17294,0.000000,12.875000,42.875000,10,1887.981079,42.802730,12.890630,4117,2959,diva_id__2488,42.767918,12.905416,0.589000,42.767918,12.905416,2.000000,0.000000
2399,17328,0.000000,12.625000,42.875000,10,1831.402466,43.037110,12.838540,7000,2958,diva_id__2487,42.977085,12.815416,0.598000,42.977085,12.815416,2.000000,0.000000
2400,16676,2565.128195,17.375000,43.125000,10,1140.974854,42.509770,17.005210,4890,3012,diva_id__2541,42.551250,16.986250,0.637000,42.551250,16.986250,2.000000,0.000000
2401,16782,0.000000,16.625000,43.125000,10,1049.594360,42.509770,17.005210,46291,3012,diva_id__2541,42.731251,16.647083,0.637000,42.731251,16.647083,2.000000,0.000000
2402,17085,0.000000,14.375000,43.125000,10,2982.033936,43.095700,14.140630,12961,3018,diva_id__2547,43.057919,14.251249,0.572000,43.057919,14.251249,2.000000,0.000000
2403,17109,0.000000,14.125000,43.125000,10,4858.357422,43.095700,14.140630,684,3018,diva_id__2547,43.091251,14.136250,0.572000,43.091251,14.136250,2.000000,0.000000
2404,17214,2586.922279,13.375000,43.125000,10,1684.711182,43.271480,13.411460,14738,3019,diva_id__2548,43.246250,13.281250,0.592000,43.246250,13.281250,2.000000,0.000000
2405,17465,0.000000,11.875000,43.125000,10,1042.171997,43.388670,12.161460,28478,2957,diva_id__2486,43.228752,11.958750,0.619000,43.228752,11.958750,2.000000,0.000000
2406,17539,0.000000,11.375000,43.125000,10,1153.121826,43.447270,11.380210,6799,2950,diva_id__2479,43.385418,11.387917,0.613000,43.385418,11.387917,2.000000,0.000000
2407,3561,0.000000,66.125000,43.375000,88,18931.843750,43.652340,66.223960,24338,4137,diva_id__3669,43.357918,66.040421,-0.066000,43.357918,66.040421,2.485648,0.000000
2408,17064,0.000000,14.625000,43.375000,10,1360.576416,42.919920,14.713540,14111,774,diva_id__303,42.991249,14.607082,0.580000,42.991249,14.607082,2.000000,0.000000
2409,17175,0.000000,13.625000,43.375000,10,1849.658325,43.271480,13.411460,18082,3019,diva_id__2548,43.281250,13.573750,0.592000,43.281250,13.573750,2.000000,0.000000
2410,17540,0.000000,11.375000,43.375000,10,2484.609619,43.447270,11.380210,2488,2950,diva_id__2479,43.445419,11.357916,0.613000,43.445419,11.357916,2.000000,0.000000
2411,21524,0.000000,-21.625000,43.375000,10,3345.510010,43.330080,-21.744790,17263,10180,diva_id__9712,43.481251,-21.678753,0.881000,43.481251,-21.678753,2.000000,0.000000
2412,21654,2520.017869,-22.875000,43.375000,10,2317.043945,43.740230,-23.463540,62293,10181,diva_id__9713,43.467083,-22.962917,0.851000,43.467083,-22.962917,2.000000,0.000000
2414,17586,0.000000,11.125000,43.625000,10,4054.698486,43.740230,10.859380,25112,2949,diva_id__2478,43.620419,11.052082,0.603000,43.620419,11.052082,2.000000,0.000000
2415,17630,0.000000,10.875000,43.625000,10,2213.960449,43.740230,10.859380,13518,2949,diva_id__2478,43.675419,10.962915,0.603000,43.675419,10.962915,2.000000,0.000000
2416,17684,0.000000,10.625000,43.625000,10,1477.800903,43.740230,10.859380,9888,2949,diva_id__2478,43.696251,10.937082,0.603000,43.696251,10.937082,2.000000,0.000000
2417,21498,5064.958782,-21.375000,43.625000,60,54750.355469,43.447270,-21.432290,7007,16578,deltas_403,43.512085,-21.450417,0.892000,43.512085,-21.450417,2.019219,0.000000
2418,21698,2516.861976,-23.375000,43.625000,10,7731.601074,43.740230,-23.463540,18957,10181,diva_id__9713,43.643749,-23.317917,0.851000,43.643749,-23.317917,2.000000,0.000000
2419,21452,0.000000,-20.875000,43.875000,10,1207.260986,43.447270,-21.432290,71944,16578,deltas_403,43.880417,-20.927086,0.892000,43.880417,-20.927086,2.000000,0.000000
