index,basin_idx,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn,elvp10,elvp90,elvavg,area_km,cell_count,mean_drain_length,mean_drain_slope
3056,17093,17092,0.000000,14.375000,109.125000,16,1393.627563,109.130900,14.453130,3825,909,diva_id__438,109.105415,14.477083,1.029000,109.105415,14.477083,2.000000,0.000000,1.474250,13.268250,7.371250,1393.401568,2,48618.160156,0.000303
3057,17152,17151,0.000000,13.875000,109.125000,24,2964.880371,109.248000,13.880210,1380,3652,diva_id__3181,109.246246,13.867916,1.021000,109.246246,13.867916,2.000000,0.000000,4.559400,64.700000,31.049500,2964.439296,4,92343.093750,0.000866
3059,17232,17231,2586.489159,13.375000,109.125000,11,1842.886108,109.248000,13.359380,674,3647,diva_id__3176,109.242081,13.361250,1.014000,109.242081,13.361250,2.000000,0.000000,5.700000,95.100000,49.000000,1842.619608,4,51198.271484,0.001767
3061,17392,17391,0.000000,12.375000,109.125000,17,1897.045776,109.189500,12.213540,5737,3637,diva_id__3166,109.197083,12.264584,1.022000,109.197083,12.264584,2.000000,0.000000,1.000000,7.598000,4.415833,1896.748800,3,37421.669922,0.000177
3062,17517,17516,0.000000,11.625000,109.125000,21,2972.839844,109.072300,11.588540,8513,3634,diva_id__3163,109.009583,11.542915,1.047000,109.009583,11.542915,2.000000,0.000000,7.500000,199.000000,96.500000,2972.379136,6,72500.640625,0.002320
3064,18873,18872,0.000000,0.875000,109.125000,15,1135.986694,109.013700,1.328126,29707,11007,diva_id__10539,108.961250,1.066250,1.107000,108.961250,1.066250,2.000000,0.000000,1.924750,17.322750,9.623750,1135.966240,2,37827.238281,0.000509
3065,18977,18976,0.000000,0.125000,109.125000,67,9105.292969,109.072300,-0.182291,29853,16510,deltas_318,109.241249,0.026249,1.100000,109.241249,0.026249,2.141349,0.000000,0.577570,67.854572,32.230604,9105.447167,15,165803.378348,0.000217
3066,19007,19006,0.000000,-0.125000,109.125000,364,83572.898438,109.072300,-0.182291,13678,16510,deltas_318,109.187920,-0.140419,1.100000,109.187920,-0.140419,5.297549,0.000000,14.709375,150.300000,63.919304,83574.501080,112,556588.706861,0.000154
3067,20071,20070,0.000000,-6.875000,109.125000,16,1370.331299,109.013700,-6.796874,6899,10958,diva_id__10490,109.065414,-6.762085,0.982000,109.065414,-6.762085,2.000000,0.000000,0.937125,8.434125,4.685625,1370.389088,2,37630.882812,0.000249
3069,20147,20146,2609.995515,-7.625000,109.125000,43,3699.709229,109.130900,-7.682291,1642,10965,diva_id__10497,109.118752,-7.673752,0.815000,109.118752,-7.673752,2.000000,0.000000,5.713143,217.200000,84.081322,3699.804640,5,120452.093750,0.002623
3070,17277,17276,3660.036008,13.125000,109.375000,76,13329.049805,109.365200,12.994790,10030,3648,diva_id__3177,109.308746,13.066250,1.011000,109.308746,13.066250,2.294743,0.000000,25.965000,531.494995,239.121864,13327.064172,19,208445.575000,0.002281
3071,19067,19066,2621.616800,-0.625000,109.375000,24,2318.018799,109.365200,-0.598958,17710,11015,diva_id__10547,109.491249,-0.696251,1.086000,109.491249,-0.696251,2.000000,0.000000,0.149500,1.345500,0.747500,2318.100352,2,97944.312500,0.000015
3072,272,271,1920.301303,74.375000,109.625000,10,1136.785645,111.445300,74.557290,61388,4048,diva_id__3580,109.572083,74.328751,-0.103000,109.572083,74.328751,2.000000,0.000000,27.638077,105.079478,67.821057,1137.848360,5,67781.958984,0.001460
3074,51,50,0.000000,76.625000,109.875000,10,1350.704956,108.164100,76.744790,45140,4052,diva_id__3584,109.928757,76.718750,-0.112000,109.928757,76.718750,2.000000,0.000000,1.513670,188.784393,87.493403,1351.954041,9,54313.057813,0.001860
3075,15690,15689,0.000000,21.375000,109.875000,21,3330.070801,109.775400,21.432290,14771,3731,diva_id__3260,109.917915,21.426250,1.106000,109.917915,21.426250,2.000000,0.000000,0.393462,55.329998,23.928153,3330.793568,6,111662.058594,0.000370
3076,18780,18779,3706.853228,1.625000,109.875000,20,1060.343140,109.834000,1.796876,12497,11008,diva_id__10540,109.888748,1.698750,1.096000,109.888748,1.698750,2.000000,0.000000,1.800000,16.200000,9.000000,1060.342904,2,37819.339844,0.000476
3077,19110,19109,0.000000,-0.875000,109.875000,25,2408.731689,109.482400,-0.911458,30348,11074,diva_id__10606,109.754585,-0.892086,1.085000,109.754585,-0.892086,2.000000,0.000000,0.360000,27.548501,11.353250,2408.717712,5,120944.125000,0.000275
3078,19160,19159,2621.467077,-1.125000,109.875000,26,2504.237061,109.980500,-1.276041,18143,11017,diva_id__10549,109.952087,-1.115417,1.063000,109.952087,-1.115417,2.000000,0.000000,0.302820,3.750320,1.941158,2504.221824,3,43524.232422,0.000064
3079,19293,19292,0.000000,-1.875000,109.875000,79,11039.770508,109.892600,-1.796874,5481,11018,diva_id__10550,109.927917,-1.831249,1.049000,109.927917,-1.831249,2.351420,0.000000,12.852571,87.101596,39.680469,11039.957903,17,167801.189453,0.000313
3080,274,273,7912.046226,74.375000,110.125000,13,3681.050049,111.445300,74.557290,37213,4048,diva_id__3580,110.212921,74.495415,-0.103000,110.212921,74.495415,2.000000,0.000000,47.564691,383.788684,180.718864,3684.566152,19,95597.509375,0.002226
3081,15818,15817,0.000000,20.875000,110.125000,10,1505.192261,110.302700,21.067710,24851,10931,diva_id__10463,110.222916,20.857082,1.072000,110.222916,20.857082,2.000000,0.000000,0.194114,1.952514,1.056190,1505.516896,3,63694.085938,0.000035
3082,16505,16504,0.000000,18.375000,110.125000,10,1130.102295,110.185500,18.619790,17675,2440,diva_id__1969,110.084579,18.492916,1.026000,110.084579,18.492916,2.000000,0.000000,15.900000,143.100000,79.500000,1130.357661,2,48245.585938,0.003296
3083,19341,19340,0.000000,-2.125000,110.125000,24,2165.555176,110.127000,-2.057291,2856,11020,diva_id__10552,110.122086,-2.032085,1.041000,110.122086,-2.032085,2.000000,0.000000,1.457400,41.930000,16.636700,2165.618416,5,82727.496094,0.000286
3084,20186,20185,0.000000,-7.875000,110.125000,24,2203.796143,110.244100,-7.994791,3801,10972,diva_id__10504,110.214584,-7.977085,0.808000,110.214584,-7.977085,2.000000,0.000000,24.000000,370.000000,187.666667,2203.828536,6,61202.557617,0.003953
3085,16006,16005,0.000000,20.125000,110.375000,42,7107.308594,110.478500,20.078130,11971,136,haikou,110.388748,20.011250,1.060000,110.388748,20.011250,2.000000,0.000000,6.912107,181.045244,80.870646,7109.032380,12,184024.053125,0.000633
3087,19395,19394,5859.556351,-2.375000,110.375000,19,1811.535278,110.127000,-2.421874,20157,11022,diva_id__10554,110.291252,-2.498753,1.034000,110.291252,-2.498753,2.000000,0.000000,0.700000,6.300000,3.500000,1811.563584,2,49210.226562,0.000142
3088,19445,19444,2620.439903,-2.625000,110.375000,13,1055.829224,110.127000,-2.421874,21023,11022,diva_id__10554,110.287918,-2.521252,1.034000,110.287918,-2.521252,2.000000,0.000000,0.390750,3.516750,1.953750,1055.854272,2,49206.796875,0.000079
3089,20219,20218,0.000000,-8.125000,110.375000,17,1480.900635,110.244100,-7.994791,5421,10972,diva_id__10504,110.291252,-8.008751,0.808000,110.291252,-8.008751,2.000000,0.000000,9.300000,83.700000,46.500000,1480.897408,2,49038.429688,0.001896
3091,15692,15691,0.000000,21.375000,110.625000,44,8915.112305,111.005900,21.536460,31698,3736,diva_id__3265,110.744583,21.387917,1.075000,110.744583,21.387917,2.000000,0.000000,2.773597,55.521752,26.021616,8917.196704,14,119845.131250,0.000393
3092,16279,16278,0.000000,19.125000,110.625000,24,3952.139893,110.595700,19.140630,3382,10914,diva_id__10446,110.566254,19.152916,1.036000,110.566254,19.152916,2.000000,0.000000,4.500000,106.462002,46.597334,3953.098640,6,81068.084635,0.000778
3093,18809,18808,8289.359645,1.375000,110.625000,40,2936.692871,110.419900,1.692709,41964,11011,diva_id__10543,110.655418,1.397915,1.084000,110.655418,1.397915,2.000000,0.000000,0.183629,4.230390,2.011683,2936.769152,4,51554.566406,0.000085
3094,19503,19502,2619.946232,-2.875000,110.625000,49,6468.753418,110.771500,-3.046874,8120,11031,diva_id__10563,110.736252,-2.982918,1.009000,110.736252,-2.982918,2.000000,0.000000,0.986353,24.149800,10.962908,6468.817872,9,165317.285156,0.000116
3095,20077,20076,0.000000,-6.875000,110.625000,24,3407.750244,110.537100,-6.848958,9170,10968,diva_id__10500,110.572922,-6.774586,0.972000,110.572922,-6.774586,2.000000,0.000000,1.800000,98.600000,46.190000,3407.811584,7,131980.234375,0.000780
3096,20101,20100,0.000000,-7.125000,110.625000,13,1177.486694,110.537100,-6.848958,2930,10968,diva_id__10500,110.517082,-6.866253,0.972000,110.517082,-6.866253,2.000000,0.000000,23.900000,215.100000,119.500000,1177.530752,2,37615.289062,0.006354
3097,488,487,0.000000,73.625000,110.875000,10,1815.872437,111.445300,74.036460,41154,4046,diva_id__3575,110.901253,73.698753,-0.103000,110.901253,73.698753,2.000000,0.000000,4.189668,25.445307,11.755462,1817.623696,8,56896.480469,0.000321
3098,19446,19445,5858.723750,-2.625000,110.875000,16,1392.309814,110.537100,-2.942708,14526,11023,diva_id__10555,110.616249,-2.838753,1.014000,110.616249,-2.838753,2.000000,0.000000,0.000000,0.000000,0.000000,1392.341888,1,10000.000000,0.000000
3099,241,240,0.000000,74.625000,111.125000,10,1317.926392,111.445300,74.557290,10365,4048,diva_id__3580,111.147079,74.606247,-0.103000,111.147079,74.606247,2.000000,0.000000,11.954400,244.655405,124.229751,1319.193853,7,72818.621094,0.002737
3100,18764,18763,3706.720889,1.875000,111.125000,20,1528.648804,110.947300,1.848959,21547,11012,diva_id__10544,111.138748,1.818748,1.088000,111.138748,1.818748,2.000000,0.000000,0.291385,2.752308,1.511026,1528.697984,3,76860.437500,0.000040
3101,18810,18809,2621.343980,1.375000,111.125000,18,1306.956055,110.947300,1.848959,59989,11012,diva_id__10544,111.170418,1.357914,1.088000,111.170418,1.357914,2.000000,0.000000,0.484025,4.356227,2.420126,1306.992640,2,37643.671875,0.000129
3102,20050,20049,0.000000,-6.625000,111.125000,10,1377.948486,111.298800,-6.692708,10968,10974,diva_id__10506,111.202087,-6.670418,0.963000,111.202087,-6.670418,2.000000,0.000000,0.089872,0.808851,0.449362,1377.982592,2,37647.457031,0.000024
3103,54,53,0.000000,76.625000,111.375000,10,1803.851196,111.914100,76.640630,18670,992,diva_id__521,111.263748,76.716248,-0.103000,111.263748,76.716248,2.000000,0.000000,1.790391,289.624750,155.779932,1805.296476,10,93477.953125,0.002542
3104,18784,18783,0.000000,1.625000,111.375000,21,1620.225220,110.947300,1.848959,44668,11012,diva_id__10544,111.277084,1.619583,1.088000,111.277084,1.619583,2.000000,0.000000,1.000000,24.595999,11.498333,1620.228496,3,76863.062500,0.000384
3105,18811,18810,0.000000,1.375000,111.375000,43,4156.664551,110.947300,1.848959,71910,11012,diva_id__10544,111.348755,1.342083,1.088000,111.348755,1.342083,2.000000,0.000000,2.123750,86.481808,33.921853,4156.750976,6,95454.643229,0.000564
3106,19505,19504,5240.087475,-2.875000,111.375000,80,13650.669922,111.357400,-2.942708,9931,2464,diva_id__1993,111.433746,-2.896252,1.005000,111.433746,-2.896252,2.369721,0.000000,4.482925,62.674249,28.179738,13650.845984,18,219364.515625,0.000310
3107,18677,18676,9447.110741,2.875000,111.625000,21,1433.273071,111.298800,2.838542,49437,11075,diva_id__10607,111.742081,2.799583,1.098000,111.742081,2.799583,2.000000,0.000000,0.000000,0.000000,0.000000,1433.288704,1,10000.000000,0.000000
3108,18715,18714,5241.204548,2.375000,111.625000,274,45198.015625,111.240200,2.526042,36447,2460,diva_id__1989,111.517082,2.350414,1.097000,111.517082,2.350414,4.558137,0.000000,12.757059,397.883911,166.223541,45199.056700,61,356878.648125,0.000569
3109,19447,19446,0.000000,-2.625000,111.625000,19,2032.322632,111.650400,-2.994791,24188,11037,diva_id__10569,111.702919,-2.783752,1.004000,111.702919,-2.783752,2.000000,0.000000,0.294117,2.647056,1.470587,2032.362816,2,37800.664062,0.000078
3111,15556,15555,0.000000,21.875000,111.875000,32,4911.948242,112.002000,21.640630,17146,10939,diva_id__10471,111.976250,21.792915,1.070000,111.976250,21.792915,2.000000,0.000000,2.295000,59.793998,25.293979,4913.058016,7,91143.867188,0.000554
3112,18678,18677,0.000000,2.875000,111.875000,30,1927.413574,111.298800,2.838542,64792,11075,diva_id__10607,111.881248,2.868748,1.098000,111.881248,2.868748,2.000000,0.000000,0.559875,7.266833,3.800590,1927.430592,4,93089.546875,0.000088
3113,219,218,1915.766631,74.875000,112.125000,10,1197.112549,112.148400,74.557290,36690,10881,diva_id__10413,112.124588,74.887085,0.153000,112.124588,74.887085,2.000000,0.000000,43.784999,361.573248,183.920965,1198.269552,8,63914.774219,0.003724
3114,18679,18678,0.000000,2.875000,112.125000,30,1855.356323,112.529300,3.046876,50614,11016,diva_id__10548,112.095413,2.907917,1.099000,112.095413,2.907917,2.000000,0.000000,1.932000,44.901601,20.874000,1855.388032,4,104653.734375,0.000520
3116,117,116,0.000000,76.125000,112.625000,10,2187.637207,113.085900,76.380210,39014,10887,diva_id__10419,112.614586,76.047920,0.153000,112.614586,76.047920,2.000000,0.000000,24.147049,447.721844,215.486613,2189.526972,13,103499.026693,0.002371
3118,18657,18656,3705.107244,3.125000,112.625000,34,2196.039062,112.529300,3.046876,7209,11016,diva_id__10548,112.584579,3.012917,1.099000,112.584579,3.012917,2.000000,0.000000,1.107049,5.648416,3.737318,2196.094672,3,57243.939453,0.000100
3119,19612,19611,3704.415443,-3.375000,112.625000,69,13043.682617,112.412100,-3.359374,16523,11044,diva_id__10576,112.556252,-3.396252,1.014000,112.556252,-3.396252,2.179043,0.000000,1.975318,98.484101,37.933942,13043.790166,20,212697.503906,0.000197
3120,20102,20101,0.000000,-7.125000,112.625000,86,15755.820312,112.705100,-7.213541,17567,420,surabaya,112.627914,-7.075417,0.965000,112.627914,-7.075417,2.453498,0.000000,5.303571,155.149500,76.898592,15755.943866,22,267444.017361,0.000458
3121,18658,18657,2619.825582,3.125000,112.875000,58,4962.497070,112.529300,3.046876,30471,11016,diva_id__10548,112.801254,3.082916,1.099000,112.801254,3.082916,2.000000,0.000000,4.794000,42.610501,19.307945,4962.555418,8,99230.470052,0.000342
3123,20149,20148,0.000000,-7.625000,112.875000,54,11090.777344,112.822300,-7.578124,5369,2454,diva_id__1983,112.867920,-7.561253,0.916000,112.867920,-7.561253,2.000000,0.000000,8.795000,305.189175,125.984657,11090.368106,18,227423.118304,0.000852
3125,204,203,0.000000,75.125000,113.125000,10,1075.365234,112.148400,74.557290,61672,10881,diva_id__10413,113.051254,75.058746,0.153000,113.051254,75.058746,2.000000,0.000000,9.798000,191.969577,108.591952,1076.340386,7,57864.049479,0.001980
3126,18659,18658,2619.700954,3.125000,113.125000,58,5783.735352,113.056600,3.255209,9919,32,bintulu,113.042915,3.167082,1.097000,113.042915,3.167082,2.000000,0.000000,2.984591,29.297000,13.545533,5783.840420,7,75301.325195,0.000367
3127,19507,19506,2619.965956,-2.875000,113.125000,84,14531.717773,113.056600,-3.098958,15816,11045,diva_id__10577,113.032913,-2.958752,1.024000,113.032913,-2.958752,2.421631,0.000000,3.649941,28.176000,12.701966,14531.960496,17,165188.943080,0.000103
3129,15165,15164,0.000000,23.125000,113.375000,33,3993.728516,113.584000,22.994790,20976,3746,diva_id__3275,113.411255,23.096249,1.050000,113.411255,23.096249,2.000000,0.000000,0.479531,50.000000,17.155177,3994.620352,6,112690.234375,0.000286
3130,15425,15424,0.000000,22.375000,113.375000,709,388575.187500,113.291000,22.317710,9579,3738,diva_id__3267,113.257080,22.397915,1.050000,113.257080,22.397915,7.560544,0.000000,38.478503,1192.786621,394.433576,388663.516447,560,904674.508361,0.000425
3131,18601,18600,0.000000,3.875000,113.375000,20,1492.402832,113.408200,3.671876,16574,11019,diva_id__10551,113.492920,3.794582,1.096000,113.492920,3.794582,2.000000,0.000000,1.019038,14.149039,7.169231,1492.429184,3,76828.648438,0.000214
3132,19563,19562,0.000000,-3.125000,113.375000,103,19032.757812,113.525400,-3.359374,27636,11046,diva_id__10578,113.323753,-3.213753,1.019000,113.323753,-3.213753,2.696984,0.000000,1.951795,121.332001,50.203133,19032.928540,27,335396.997396,0.000230
3133,20260,20259,0.000000,-8.375000,113.375000,10,1219.231323,113.349600,-8.359374,7206,10986,diva_id__10518,113.308746,-8.308750,0.780000,113.308746,-8.308750,2.000000,0.000000,3.800000,34.200000,19.000000,1219.075456,2,49027.406250,0.000775
3134,690,689,0.000000,73.125000,113.625000,210,99303.578125,113.320300,73.567710,38063,4045,diva_id__3574,113.538750,73.231247,0.183000,113.538750,73.231247,3.947904,0.000000,15.801897,305.917084,125.959643,99395.606550,388,427325.945453,0.000319
3135,15166,15165,0.000000,23.125000,113.625000,147,33235.890625,113.584000,22.994790,8567,3746,diva_id__3275,113.527084,23.051250,1.050000,113.527084,23.051250,3.266423,0.000000,0.987679,178.000000,74.401846,33243.397220,46,251118.092188,0.000371
3136,18602,18601,2618.613384,3.875000,113.625000,17,1222.217163,113.408200,3.671876,43992,11019,diva_id__10551,113.691254,3.948750,1.096000,113.691254,3.948750,2.000000,0.000000,1.439600,9.332600,5.688083,1222.240048,3,65411.984375,0.000151
3138,19564,19563,2619.722001,-3.125000,113.625000,28,4310.220703,113.525400,-3.359374,23280,11046,diva_id__10578,113.602081,-3.164585,1.019000,113.602081,-3.164585,2.000000,0.000000,0.393598,11.261963,4.214109,4310.266496,5,148365.937500,0.000122
3140,20261,20260,0.000000,-8.375000,113.625000,10,1264.590942,113.349600,-8.359374,28988,10986,diva_id__10518,113.602081,-8.433750,0.780000,113.602081,-8.433750,2.000000,0.000000,3.639600,32.756400,18.198000,1264.388800,2,37535.644531,0.000970
3141,21872,21871,3539.857269,-24.875000,113.625000,10,73490.562500,113.584000,-24.869790,7375,16586,deltas_415,113.657082,-24.869583,0.792000,113.657082,-24.869583,2.000000,0.000000,168.353571,528.132007,349.436803,73507.925402,107,539373.525429,0.000726
3142,18531,18530,2617.538962,4.625000,113.875000,128,22211.044922,113.994100,4.609376,3314,2462,diva_id__1991,113.987083,4.580416,1.092000,113.987083,4.580416,3.036477,0.000000,3.550542,422.700000,161.196371,22211.503920,32,263238.119792,0.000964
3143,20153,20152,0.000000,-7.625000,113.875000,11,1361.187256,114.228500,-7.734374,32553,10995,diva_id__10527,113.937920,-7.682083,0.848000,113.937920,-7.682083,2.000000,0.000000,4.749500,42.745502,23.747501,1361.134352,2,49050.570312,0.000968
3145,21953,21952,0.000000,-25.375000,113.875000,10,1504.775635,113.584000,-24.921870,48239,48,carnarvon,113.858749,-25.277084,0.792000,113.858749,-25.277084,2.000000,0.000000,6.118800,64.961997,35.013999,1505.117024,4,97857.398438,0.000743
3146,22109,22108,8964.968011,-26.625000,113.875000,10,1437.660034,113.701200,-26.067710,65370,11514,diva_id__11046,113.856247,-26.638750,0.764000,113.856247,-26.638750,2.000000,0.000000,4.374706,63.079998,34.498445,1437.974912,4,50147.966797,0.001333
3147,595,594,1928.497242,73.375000,114.125000,49,18976.667969,113.320300,73.567710,34382,4045,diva_id__3574,114.065414,73.342918,0.183000,114.065414,73.342918,2.000000,0.000000,12.989816,63.772248,30.517721,18993.384579,82,173740.463246,0.000245
3148,18532,18531,0.000000,4.625000,114.125000,27,2485.575928,114.228500,4.609376,5589,11025,diva_id__10557,114.182915,4.587915,1.094000,114.182915,4.587915,2.000000,0.000000,1.773857,32.527000,14.250714,2485.578344,4,93124.601562,0.000462
