couple_id,rivmth_idx,cmf_col_15min,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,cmf_row_15min,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
134,6428,200,0.0,54.125,-129.875,21.0,143,1376384640.0,-130.1939,54.138169999999995,18851.625258092245,16337,deltas_008,-129.907913208,54.112915039099995,0.506,-129.907913208,54.112915039099995
135,6112,201,2137.0,55.125,-129.625,174.0,139,19865597952.0,-130.4297,54.71354,62478.54485892255,570,diva_id__99,-129.602081299,55.011249542200005,0.503,-129.602081299,55.011249542200005
136,6352,201,0.0,54.375,-129.625,21.0,142,1376384640.0,-130.1939,54.138169999999995,27358.134842085234,16337,deltas_008,-129.805419922,54.232082366899995,0.506,-129.805419922,54.232082366899995
137,6429,201,0.0,54.125,-129.625,216.0,143,51903217664.0,-130.1939,54.138169999999995,40581.64645748523,16337,deltas_008,-129.58291626,54.2104148865,0.506,-129.58291626,54.2104148865
138,6667,207,0.0,53.375,-128.125,22.0,146,1298641280.0,-129.082,53.30729,66225.40376098802,1463,diva_id__992,-128.12709045399998,53.4812507629,0.483,-128.12709045399998,53.4812507629
139,7412,212,0.0,50.625,-126.875,24.0,157,1832544128.0,-126.9727,50.65104,9156.70142679278,6302,diva_id__5834,-126.976249695,50.5687484741,0.431,-126.976249695,50.5687484741
140,7361,215,0.0,50.875,-126.125,23.0,156,1326449536.0,-126.6211,50.70313,39599.627317503204,6328,diva_id__5860,-126.19291687,50.9345817566,0.43,-126.19291687,50.9345817566
141,7468,216,0.0,50.375,-125.875,17.0,158,1364937344.0,-126.6211,50.65104,55983.035571320936,4804,diva_id__4336,-125.947914124,50.386249542200005,0.43,-125.947914124,50.386249542200005
142,1006,217,3879.0,72.125,-125.625,10.0,71,2721085440.0,-125.8594,71.90169,20462.424478530393,6267,diva_id__5799,-125.697914124,72.0787506104,0.006,-125.697914124,72.0787506104
143,7546,218,0.0,50.125,-125.375,21.0,159,1771462912.0,-125.2148,50.13021,10203.84909504512,6345,diva_id__5877,-125.258750916,50.042915344200004,0.428,-125.258750916,50.042915344200004
144,812,219,0.0,72.625,-125.125,26.0,69,7187730432.0,-125.8594,71.90169,70946.91746632423,6267,diva_id__5799,-125.21041870100001,72.50791931149999,0.006,-125.21041870100001,72.50791931149999
145,910,219,1935.0,72.375,-125.125,26.0,70,7187730432.0,-125.8594,71.90169,74186.21739174152,6267,diva_id__5799,-125.122917175,72.529586792,0.006,-125.122917175,72.529586792
146,1086,220,5822.0,71.875,-124.875,10.0,72,1107159040.0,-125.8594,71.90169,34180.57987700498,6267,diva_id__5799,-124.885414124,71.9579162598,0.006,-124.885414124,71.9579162598
147,7783,220,0.0,49.125,-124.875,17.0,163,1424802304.0,-124.65700000000001,49.4268,23253.920150913073,6382,diva_id__5914,-124.818748474,49.246250152600005,0.438,-124.818748474,49.246250152600005
148,7607,221,0.0,49.875,-124.625,21.0,160,1249068928.0,-124.541,49.81771,5665.783571838564,4805,diva_id__4337,-124.560417175,49.8670845032,0.435,-124.560417175,49.8670845032
149,8042,221,0.0,47.875,-124.625,13.0,168,1614407424.0,-124.7461,48.07292,18918.512171574155,4870,diva_id__4402,-124.638748169,47.9187507629,0.434,-124.638748169,47.9187507629
150,277,222,3845.0,74.125,-124.375,10.0,63,2308357888.0,-124.3359,73.88020999999999,14609.442480853104,6270,diva_id__5802,-124.303749084,74.0112533569,0.026,-124.303749084,74.0112533569
151,516,222,5784.0,73.375,-124.375,10.0,66,1118132608.0,-124.1016,73.67188,32333.219594287464,6266,diva_id__5798,-124.357910156,73.39041900630001,0.024,-124.357910156,73.39041900630001
152,7473,222,0.0,50.375,-124.375,29.0,158,1737599488.0,-124.8633,50.07813,58398.548066320844,6353,diva_id__5885,-124.362915039,50.4945831299,0.428,-124.362915039,50.4945831299
153,8100,222,2236.0,47.625,-124.375,10.0,169,1170233088.0,-124.1895,47.05729,54507.93710144221,4871,diva_id__4403,-124.347915649,47.535415649399994,0.407,-124.347915649,47.535415649399994
154,8163,222,0.0,47.375,-124.375,14.0,170,1129678336.0,-124.1895,47.05729,33379.51348896974,4871,diva_id__4403,-124.299583435,47.347915649399994,0.407,-124.299583435,47.347915649399994
155,9541,222,0.0,43.125,-124.375,14.0,187,2725861632.0,-124.24799999999999,43.46354,40788.2035752961,4885,diva_id__4417,-124.428749084,43.121250152600005,0.443,-124.428749084,43.121250152600005
156,9757,222,0.0,42.375,-124.375,47.0,190,13341360128.0,-124.4824,42.73438,35005.31640873543,321,port_orford,-124.42958068799999,42.4220809937,0.438,-124.42958068799999,42.4220809937
157,10260,222,4654.0,40.625,-124.375,49.0,197,9412452352.0,-124.24799999999999,40.70313,9352.731860726628,4892,diva_id__4424,-124.28125,40.6229171753,0.449,-124.28125,40.6229171753
158,245,223,4296.0,74.375,-124.125,10.0,62,2308357888.0,-124.5703,74.34895999999999,18443.186060452073,6269,diva_id__5801,-124.437911987,74.1870803833,0.029,-124.437911987,74.1870803833
159,394,223,0.0,73.625,-124.125,38.0,65,10709169152.0,-124.1016,73.67188,11671.137675579628,6266,diva_id__5798,-124.05125427200001,73.5679168701,0.024,-124.05125427200001,73.5679168701
160,517,223,0.0,73.375,-124.125,38.0,66,10709169152.0,-124.1016,73.67188,18344.388266307255,6266,diva_id__5798,-124.16458129899999,73.50791931149999,0.024,-124.16458129899999,73.50791931149999
161,8044,223,0.0,47.875,-124.125,10.0,168,1170233088.0,-124.7461,48.07292,43035.29976079356,4870,diva_id__4402,-124.432914734,47.747917175299996,0.434,-124.432914734,47.747917175299996
162,9152,223,0.0,44.375,-124.125,14.0,182,1201597440.0,-124.04299999999999,44.63542,21786.41817678833,408,south_beach,-124.047912598,44.439582824700004,0.422,-124.047912598,44.439582824700004
163,9222,223,0.0,44.125,-124.125,17.0,183,2007021056.0,-124.1602,43.80208,23737.621144981866,4884,diva_id__4416,-124.13291931200001,44.0145835876,0.44,-124.13291931200001,44.0145835876
164,9350,223,0.0,43.625,-124.125,49.0,185,12076183552.0,-124.1602,43.80208,11787.663893348956,4884,diva_id__4416,-124.167915344,43.6962509155,0.44,-124.167915344,43.6962509155
165,9433,223,0.0,43.375,-124.125,10.0,186,1133552640.0,-124.24799999999999,43.46354,11205.368176472331,4885,diva_id__4417,-124.182914734,43.3745803833,0.443,-124.182914734,43.3745803833
166,9881,223,0.0,41.875,-124.125,13.0,192,1871212160.0,-124.1602,41.74479,21188.81675265626,81,crescent_city,-124.200416565,41.9329147339,0.433,-124.200416565,41.9329147339
167,9952,223,4631.0,41.625,-124.125,88.0,193,31163441152.0,-124.1309,41.53646,7615.238631295769,16372,deltas_077,-124.041252136,41.5229187012,0.433,-124.041252136,41.5229187012
168,10161,223,0.0,40.875,-124.125,11.0,196,1295634944.0,-124.1895,40.80729,15487.152619610155,4891,diva_id__4423,-124.13208007799999,40.9395828247,0.447,-124.13208007799999,40.9395828247
169,279,224,2717.0,74.125,-123.875,10.0,63,2308357888.0,-124.5703,74.34895999999999,21811.692724900844,6269,diva_id__5801,-124.42124939,74.157081604,0.029,-124.42124939,74.157081604
170,8293,224,2244.0,46.875,-123.875,47.0,172,5173699072.0,-124.1309,46.90104,26278.002363300424,4874,diva_id__4406,-123.802085876,46.9745826721,0.409,-123.802085876,46.9745826721
171,8707,224,0.0,45.625,-123.875,24.0,177,2206191360.0,-124.04299999999999,45.78125,15831.085101513618,4876,diva_id__4408,-123.94125366200001,45.657917022700005,0.416,-123.94125366200001,45.657917022700005
172,518,225,0.0,73.375,-123.625,38.0,66,10709169152.0,-124.1016,73.67188,16019.58631274004,6266,diva_id__5798,-124.08708190899999,73.5279159546,0.024,-124.08708190899999,73.5279159546
173,7851,225,0.0,48.875,-123.625,11.0,164,1245047936.0,-123.6035,48.88021,13731.958657696518,6392,diva_id__5924,-123.637084961,48.7587509155,0.448,-123.637084961,48.7587509155
174,8800,225,0.0,45.375,-123.625,24.0,178,2206191360.0,-123.9551,45.36458,22433.715921163475,4880,diva_id__4412,-123.951248169,45.566249847399995,0.42,-123.951248169,45.566249847399995
175,8467,226,0.0,46.375,-123.375,493.0,174,652013338624.0,-123.9258,46.27604,35689.07135707035,16362,deltas_046,-123.46208190899999,46.262084960900005,0.413,-123.46208190899999,46.262084960900005
176,7665,227,0.0,49.625,-123.125,42.0,161,3863930880.0,-123.4277,49.42708,35239.81626361657,4807,diva_id__4339,-123.182914734,49.7012481689,0.444,-123.182914734,49.7012481689
177,10843,227,0.0,38.375,-123.125,16.0,206,3838608128.0,-123.6914,38.90625,70595.0006001682,16,arena_cove,-123.127914429,38.4487495422,0.463,-123.127914429,38.4487495422
178,7787,228,8860.0,49.125,-122.875,455.0,163,231242661888.0,-122.959,49.03646,13343.130947639047,1156,diva_id__685,-122.96875,49.15625,0.444,-122.96875,49.15625
179,7853,229,0.0,48.875,-122.625,17.0,164,2155011584.0,-122.5488,48.77604,3475.580457664941,4828,diva_id__4360,-122.594581604,48.767917633100005,0.442,-122.594581604,48.767917633100005
180,8224,229,0.0,47.125,-122.625,16.0,171,1898370176.0,-122.5195,47.26563,22421.74776079381,1161,diva_id__690,-122.69458007799999,47.1029167175,0.449,-122.69458007799999,47.1029167175
181,7956,230,0.0,48.375,-122.375,70.0,166,8195565568.0,-122.5488,48.25521,13062.916495584584,4867,diva_id__4399,-122.472915649,48.3612518311,0.449,-122.472915649,48.3612518311
182,8005,230,0.0,48.125,-122.375,20.0,167,1732467712.0,-122.4902,48.09896,13935.834024168622,1492,diva_id__1021,-122.364585876,48.192085266099994,0.449,-122.364585876,48.192085266099994
183,8103,230,0.0,47.625,-122.375,12.0,169,1530683264.0,-122.4023,47.66373,1130.3437842727008,4862,diva_id__4394,-122.408752441,47.6729164124,0.449,-122.408752441,47.6729164124
184,8167,230,0.0,47.375,-122.375,20.0,170,2635576832.0,-122.4316,47.31771,5553.102396258691,4856,diva_id__4388,-122.426246643,47.267917633100005,0.449,-122.426246643,47.267917633100005
185,8006,231,0.0,48.125,-122.125,38.0,167,4546581504.0,-122.3145,47.94271,11733.674165325903,4866,diva_id__4398,-122.20791626,48.020416259799994,0.449,-122.20791626,48.020416259799994
186,8168,231,0.0,47.375,-122.125,12.0,170,1530683264.0,-122.37299999999999,47.57813,1131.931689226509,4861,diva_id__4393,-122.357917786,47.5779151917,0.449,-122.357917786,47.5779151917
187,10844,231,0.0,38.375,-122.125,10.0,206,1093428736.0,-122.37299999999999,38.04688,28100.696823806484,1173,diva_id__702,-122.06625366200001,38.121250152600005,0.478,-122.06625366200001,38.121250152600005
188,10912,231,0.0,38.125,-122.125,10.0,207,1093428736.0,-122.37299999999999,38.04688,11582.788120525678,1173,diva_id__702,-122.247085571,38.0787506104,0.478,-122.247085571,38.0787506104
189,10986,231,0.0,37.875,-122.125,10.0,208,1920499584.0,-122.3145,37.73438,6519.089804778401,4912,diva_id__4444,-122.24291992200001,37.7495803833,0.477,-122.24291992200001,37.7495803833
190,11055,231,0.0,37.625,-122.125,10.0,209,1920499584.0,-122.1387,37.57813,1635.3598090906526,4916,diva_id__4448,-122.14707946799999,37.5912475586,0.477,-122.14707946799999,37.5912475586
191,11109,231,0.0,37.375,-122.125,10.0,210,1797332096.0,-122.0215,37.47396,1618.0962780598986,4919,diva_id__4451,-122.032081604,37.4620819092,0.473,-122.032081604,37.4620819092
192,10913,232,0.0,38.125,-121.875,158.0,207,124314116096.0,-122.1387,37.68229,44950.252893385456,1175,diva_id__704,-121.942085266,38.055416107199996,0.477,-121.942085266,38.055416107199996
193,11231,232,0.0,36.875,-121.875,10.0,212,3367644160.0,-121.7871,36.84896,1904.1925160094156,4936,diva_id__4468,-121.807914734,36.8529167175,0.471,-121.807914734,36.8529167175
194,11329,232,0.0,36.625,-121.875,10.0,213,11095521280.0,-121.8164,36.69271,5777.928619364241,4937,diva_id__4469,-121.79624939,36.742080688499996,0.472,-121.79624939,36.742080688499996
195,11419,232,0.0,36.375,-121.875,10.0,214,11095521280.0,-121.9336,36.51042,2987.3664670128437,4943,diva_id__4475,-121.92958068799999,36.5370826721,0.472,-121.92958068799999,36.5370826721
196,11232,233,0.0,36.875,-121.625,10.0,212,3367644160.0,-121.7871,36.84896,6723.284530567984,4936,diva_id__4468,-121.79374694799999,36.7887496948,0.471,-121.79374694799999,36.7887496948
197,11769,237,0.0,34.875,-120.625,10.0,220,4741557760.0,-120.6738,34.97396,2286.0754093499586,1182,diva_id__711,-120.648750305,34.9729156494,0.465,-120.648750305,34.9729156494
198,11836,237,0.0,34.625,-120.625,10.0,221,2325519872.0,-120.6152,34.76563,8279.174822427742,4950,diva_id__4482,-120.601249695,34.6920852661,0.465,-120.601249695,34.6920852661
199,11837,238,0.0,34.625,-120.375,10.0,221,4741557760.0,-120.6152,34.76563,3322.5951994477814,4950,diva_id__4482,-120.61791992200001,34.7954177856,0.465,-120.61791992200001,34.7954177856
200,11975,242,0.0,34.125,-119.375,10.0,223,4211224064.0,-119.2676,34.24479,1529.476841226597,4963,diva_id__4495,-119.26124572799999,34.2320823669,0.481,-119.26124572799999,34.2320823669
201,12026,247,0.0,33.875,-118.125,10.0,224,2026276992.0,-118.2129,33.72396,4285.150781447617,4977,diva_id__4509,-118.197914124,33.7604141235,0.478,-118.197914124,33.7604141235
202,12083,247,0.0,33.625,-118.125,10.0,225,2094054656.0,-118.1543,33.72396,4326.396583913818,4978,diva_id__4510,-118.112915039,33.742080688499996,0.478,-118.112915039,33.742080688499996
203,12084,248,0.0,33.625,-117.875,10.0,225,6404395008.0,-118.0371,33.67188,8726.88091661396,4979,diva_id__4511,-117.957084656,33.6304168701,0.478,-117.957084656,33.6304168701
204,2503,249,0.0,68.875,-117.625,10.0,84,1066208128.0,-116.7773,69.55729000000001,73247.41370939881,6316,diva_id__5848,-117.736251831,68.9929199219,-0.049,-117.736251831,68.9929199219
205,12181,250,0.0,33.125,-117.375,10.0,227,1885855488.0,-117.3633,33.17708,7361.724516858979,4990,diva_id__4522,-117.408752441,33.2312469482,0.478,-117.408752441,33.2312469482
206,12237,250,0.0,32.875,-117.375,10.0,228,1274421504.0,-117.2754,32.73438,3319.7443193972435,4995,diva_id__4527,-117.251251221,32.7562484741,0.487,-117.251251221,32.7562484741
207,2505,251,0.0,68.875,-117.125,10.0,84,1640899840.0,-116.7773,69.55729000000001,74624.66149863454,6316,diva_id__5848,-117.11375427200001,68.8970794678,-0.049,-117.11375427200001,68.8970794678
208,12307,251,0.0,32.625,-117.125,10.0,229,4420874752.0,-117.1289,32.54038,2156.5191569428353,5008,diva_id__4540,-117.13208007799999,32.5595817566,0.49,-117.13208007799999,32.5595817566
209,1298,252,3894.0,71.375,-116.875,49.0,74,15913996288.0,-117.3604,71.19794,21850.668935213907,6308,diva_id__5840,-116.78791809100001,71.2662506104,-0.03,-116.78791809100001,71.2662506104
210,2111,252,1962.0,69.625,-116.875,12.0,81,4801377792.0,-116.7773,69.55729000000001,9231.595860933723,6316,diva_id__5848,-116.822914124,69.63874816890001,-0.049,-116.822914124,69.63874816890001
211,12136,252,0.0,33.375,-116.875,10.0,226,1885855488.0,-117.3633,33.17708,3876.457881923767,4990,diva_id__4522,-117.39125061,33.2029151917,0.478,-117.39125061,33.2029151917
212,12182,252,0.0,33.125,-116.875,10.0,227,1274421504.0,-117.2461,33.07292,11034.27492520367,4992,diva_id__4524,-117.267913818,32.9754180908,0.478,-117.267913818,32.9754180908
213,12363,252,0.0,32.375,-116.875,10.0,230,2398199808.0,-117.1289,32.54038,42595.02074135449,5008,diva_id__4540,-116.91458129899999,32.2029151917,0.49,-116.91458129899999,32.2029151917
214,12415,252,0.0,32.125,-116.875,10.0,231,2398199808.0,-116.6486,31.830109999999998,36949.16690350739,104,ensenada,-116.88291931200001,32.0962486267,0.488,-116.88291931200001,32.0962486267
215,616,253,2731.0,73.125,-116.625,13.0,67,2345161216.0,-117.3047,72.94270999999999,25171.258382251846,6311,diva_id__5843,-116.592910767,73.03125,-0.018,-116.592910767,73.03125
216,617,254,1930.0,73.125,-116.375,10.0,67,1036181632.0,-115.6641,73.20313,26725.81185337483,6312,diva_id__5844,-116.348747253,73.0679168701,0.025,-116.348747253,73.0679168701
217,12585,254,0.0,31.375,-116.375,10.0,234,1810712576.0,-116.6486,31.830109999999998,67991.10422967709,104,ensenada,-116.37875366200001,31.263750076300003,0.488,-116.37875366200001,31.263750076300003
218,12724,254,0.0,30.875,-116.375,10.0,236,1346083712.0,-115.9863,30.442709999999998,64159.66633619667,384,san_quintin,-116.267913818,30.966249465900002,0.522,-116.267913818,30.966249465900002
219,2509,255,1971.0,68.875,-116.125,10.0,84,1124071808.0,-115.6641,69.24479000000001,50910.46925059368,6317,diva_id__5849,-116.107086182,68.8154144287,-0.061,-116.107086182,68.8154144287
220,12778,255,0.0,30.625,-116.125,10.0,237,1222277760.0,-115.9863,30.442709999999998,30420.803052913612,384,san_quintin,-116.041252136,30.712081909200002,0.522,-116.041252136,30.712081909200002
221,12834,256,0.0,30.375,-115.875,10.0,238,1668145536.0,-115.9863,30.442709999999998,4160.834055413486,384,san_quintin,-115.94291687,30.4420833588,0.522,-115.94291687,30.4420833588
222,12908,256,0.0,30.125,-115.875,10.0,239,2733962496.0,-115.9863,30.442709999999998,48670.03229421411,384,san_quintin,-115.78707885700001,30.0404167175,0.522,-115.78707885700001,30.0404167175
223,398,257,0.0,73.625,-115.625,13.0,65,2857169408.0,-115.5469,73.69792,4290.443894177383,6268,diva_id__5800,-115.60458374,73.6629180908,0.025,-115.60458374,73.6629180908
224,12779,257,0.0,30.625,-115.625,10.0,237,1668145536.0,-115.9863,30.442709999999998,6061.238480496691,384,san_quintin,-115.982086182,30.4970817566,0.522,-115.982086182,30.4970817566
225,522,258,0.0,73.375,-115.375,10.0,66,1961486720.0,-114.9609,73.30729000000001,10564.410092167174,6313,diva_id__5845,-115.258743286,73.2662506104,0.025,-115.258743286,73.2662506104
226,1185,258,3889.0,71.625,-115.375,10.0,73,1403243136.0,-115.4297,71.48438,7253.453074375713,6305,diva_id__5837,-115.432914734,71.5495834351,-0.024,-115.432914734,71.5495834351
227,13137,259,0.0,29.375,-115.125,10.0,242,1128935680.0,-114.9902,29.348959999999998,13892.031981824988,5014,diva_id__4546,-115.107086182,29.4212493896,0.515,-115.107086182,29.4212493896
228,12472,260,0.0,31.875,-114.875,133.0,232,619823169536.0,-114.7559,31.640629999999998,35922.31037748532,16404,deltas_141,-114.957084656,31.9145832062,0.502,-114.957084656,31.9145832062
229,12527,260,0.0,31.625,-114.875,10.0,233,1374176128.0,-114.7559,31.588540000000002,4956.647157332289,5037,diva_id__4569,-114.80541992200001,31.6029167175,0.502,-114.80541992200001,31.6029167175
230,820,261,2736.0,72.625,-114.625,32.0,69,8146704896.0,-113.7891,72.68229000000001,29289.578309423825,6314,diva_id__5846,-114.57208252,72.5612487793,-0.074,-114.57208252,72.5612487793
231,12473,261,0.0,31.875,-114.625,10.0,232,4590672384.0,-114.6973,31.692709999999998,11869.860734221926,1201,diva_id__730,-114.598747253,31.758749008200002,0.502,-114.598747253,31.758749008200002
232,12727,261,0.0,30.875,-114.625,10.0,236,1714564736.0,-114.8145,31.015629999999998,18816.43343284279,379,san_felipe,-114.707084656,30.873748779299998,0.515,-114.707084656,30.873748779299998
233,2281,262,0.0,69.375,-114.375,10.0,82,1513725952.0,-115.6641,69.24479000000001,48775.77155731433,6317,diva_id__5849,-114.43374633799999,69.2962493896,-0.061,-114.43374633799999,69.2962493896
234,13362,262,2465.0,28.625,-114.375,10.0,245,2016979456.0,-114.1113,28.203129999999998,58111.11018063222,5015,diva_id__4547,-114.28125,28.703748703000002,0.536,-114.28125,28.703748703000002
235,13700,262,0.0,27.625,-114.375,10.0,249,1830017792.0,-113.9941,27.682290000000002,14088.822125739056,5020,diva_id__4552,-114.120414734,27.622917175300003,0.541,-114.120414734,27.622917175300003
236,13442,263,2470.0,28.375,-114.125,10.0,246,1065105088.0,-114.1113,28.203129999999998,7401.888982755729,5015,diva_id__4547,-114.067085266,28.2570819855,0.536,-114.067085266,28.2570819855
237,13701,263,0.0,27.625,-114.125,10.0,249,1830017792.0,-113.9941,27.682290000000002,13599.510876998362,5020,diva_id__4552,-114.10292053200001,27.607082366900002,0.541,-114.10292053200001,27.607082366900002
238,823,264,0.0,72.625,-113.875,16.0,69,3342042368.0,-113.7891,72.68229000000001,7702.02899274191,6314,diva_id__5846,-113.999580383,72.6529159546,-0.074,-113.999580383,72.6529159546
239,2113,264,0.0,69.625,-113.875,10.0,81,1513725952.0,-115.6641,69.24479000000001,53763.86498548397,6317,diva_id__5849,-114.306243896,69.2962493896,-0.061,-114.306243896,69.2962493896
240,12529,264,0.0,31.625,-113.875,10.0,233,2279867136.0,-113.87700000000001,31.588540000000002,10746.656784980052,5040,diva_id__4572,-113.972084045,31.641248703000002,0.502,-113.972084045,31.641248703000002
241,13443,264,0.0,28.375,-113.875,10.0,246,1065105088.0,-114.1113,28.203129999999998,27241.13252003196,5015,diva_id__4547,-114.04624939,28.441249847399998,0.536,-114.04624939,28.441249847399998
242,1716,265,0.0,70.375,-113.625,10.0,78,1011220928.0,-112.20700000000001,70.39063,54216.93793462332,6310,diva_id__5842,-113.607086182,70.2662506104,-0.073,-113.607086182,70.2662506104
243,12530,265,0.0,31.625,-113.625,10.0,233,2279867136.0,-113.87700000000001,31.588540000000002,3340.967409659202,5040,diva_id__4572,-113.842918396,31.5962486267,0.502,-113.842918396,31.5962486267
244,12588,265,0.0,31.375,-113.625,10.0,234,2706515200.0,-113.87700000000001,31.588540000000002,28763.14454617726,5040,diva_id__4572,-113.63624572799999,31.4312496185,0.502,-113.63624572799999,31.4312496185
